"","X","Subclass","Superorder","Order","Family","Genus","EDGE_Scientific_name","IUCN_Scientific_name","Red.List.status","status.color","mean","median","five.percent","ninety.five.percent","min","max","EDGEScientificName","IUCNScientificName","habitat2","TLmax_cm","mindepth_m","maxdepth_m","mediandepth_m","depthrange_m","l10TLmax_cm","l10mindepth_m","l10maxdepth_m","l10depthrange_m","rlbincat3","predict","predictTLMin","thr_tl","thr_tlmindep","thr_tlcol","thr_tlmindepcol","Red.List.status.new","Red.List.status.new.color","Data.type","area.x","Shape_Leng","Shape_Area","area.y","mi.lat","max.lat","lat.range","G.species"
"152",533,"Elasmobranchii","Batoidea","Myliobatiformes","Urolophidae","Trygonoptera","Trygonoptera_testacea","Trygonoptera testacea","LC","#60C659",47.0070261,48.15004081,33.70370498,57.94747418,23.23036614,67.79181253,"Trygonoptera testacea","Trygonoptera testacea","Coastal and Continental",47,1,135,68,134,1.672097858,0,2.130333768,"2.127104798",0,0.23919621,0.468057611,"notTHR","notTHR","green","green","LC","#60C659","molecular",49873.3984,55.61002369,4.780900948,49873.39844,-37.52922361,-26.41449876,11.11472485,"Trygonoptera_testacea"
"153",210,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Schroederichthys","Schroederichthys_maculatus","Schroederichthys maculatus","LC","#60C659",52.69785256,48.09730647,29.71915918,91.57105047,23.49706287,178.7955456,"Schroederichthys maculatus","Schroederichthys maculatus","Deepwater",35,190,410,300,220,1.544068044,2.278753601,2.612783857,"2.342422681",0,0.199403358,0.116703085,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",264992,48.73150388,22.19895181,264992,8.622247572,17.62824794,9.006000368,"Schroederichthys_maculatus"
"154",124,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Atelomycterus_baliensis","Atelomycterus baliensis","VU","#F9E814",47.25022546,48.08455417,35.63953347,58.32341869,28.33502206,72.09817139,"Atelomycterus baliensis","Atelomycterus baliensis","Coastal and Continental",47,1,100,50.5,99,1.672097858,0,2,"1.995635195",1,0.23919621,0.468057611,"notTHR","notTHR","green","green","VU","#F9E814","molecular",258.955,0.523959333,0.02127626,258.9549866,-8.785496956,-8.616320492,0.169176464,"Atelomycterus_baliensis"
"155",208,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Schroederichthys","Schroederichthys_bivius","Schroederichthys bivius","DD","#D1D1C6",52.6493228,48.06759479,29.61954739,90.16479944,23.3465712,174.2739661,"Schroederichthys bivius","Schroederichthys bivius","Coastal and Continental",70,14,359,186.5,345,1.84509804,1.146128036,2.555094449,"2.537819095",NA,0.301042938,0.310146461,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",1499420,761.6694341,174.0784877,1499420,-57.84865206,-30.00633812,27.84231394,"Schroederichthys_bivius"
"156",235,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Sphyrnidae","Sphyrna","Sphyrna_zygaena","Sphyrna zygaena","VU","#F9E814",47.33776031,48.05730261,36.36823182,58.02808716,34.20415933,72.78692841,"Sphyrna zygaena","Sphyrna zygaena","Pelagic",400,1,20,10.5,19,2.602059991,0,1.301029996,"1.278753601",1,0.630618959,0.726595368,"THR","THR","red","red","VU","#F9E814","molecular",14434100,3931.190774,1375.67244,14434100,-54.97207803,54.1333504,109.1054284,"Sphyrna_zygaena"
"157",444,"Elasmobranchii","Batoidea","Myliobatiformes","Gymnuridae","Gymnura","Gymnura_australis","Gymnura australis","LC","#60C659",53.00605795,48.05725783,27.26494111,92.48162948,15.31512787,115.9069167,"Gymnura australis","Gymnura australis","Coastal and Continental",56,1,50,25.5,49,1.748188027,0,1.698970004,"1.69019608",0,0.265289751,0.490625499,"notTHR","notTHR","green","green","LC","#60C659","molecular",1678770,535.4506793,141.0009977,1678770,-33.7881634,-3.289188925,30.49897448,"Gymnura_australis"
"158",127,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Atelomycterus_marmoratus","Atelomycterus marmoratus","NT","#CCE226",47.32114135,47.99435541,35.69131779,58.37723574,28.20790711,72.09817139,"Atelomycterus marmoratus","Atelomycterus marmoratus","Coastal and Continental",70,1,100,50.5,99,1.84509804,0,2,"1.995635195",NA,0.301042938,0.51941165,"notTHR","THR","green","red","NT","#CCE226","molecular",5035200,1466.049659,418.688374,5035200,-10.53231984,26.15313474,36.68545457,"Atelomycterus_marmoratus"
"159",329,"Holocephali","Holocephali","Chimaeriformes","Rhinochimaeridae","Rhinochimaera","Rhinochimaera_atlantica","Rhinochimaera atlantica","LC","#60C659",49.41883324,47.98601012,41.70141653,62.68074721,39.54467584,74.10847475,"Rhinochimaera atlantica","Rhinochimaera atlantica","Deepwater",130,500,1500,1000,1000,2.113943352,2.698970004,3.176091259,"3",0,0.412606217,0.15865666,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",1495610,489.5433289,175.1946936,1495610,-37.60455207,65.52403605,103.1285881,"Rhinochimaera_atlantica"
"160",209,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Schroederichthys","Schroederichthys_chilensis","Schroederichthys chilensis","DD","#D1D1C6",52.58868568,47.97635944,29.67664566,90.17752149,23.3465712,168.6347307,"Schroederichthys chilensis","Schroederichthys chilensis","Coastal and Continental",62,8,100,54,92,1.792391689,0.903089987,2,"1.963787827",NA,0.281258044,0.337135138,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",289191,96.07237814,26.55650555,289191,-43.50955206,-13.05565206,30.4539,"Schroederichthys_chilensis"
"161",1072,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Cirrhigaleus","Cirrhigaleus_australis","Cirrhigaleus australis","DD","#D1D1C6",43.17979984,47.95971842,16.71954546,58.43087785,16.23551695,72.82098659,"Cirrhigaleus australis","Cirrhigaleus australis","Deepwater",123,360,640,500,280,2.089905111,2.556302501,2.806179974,"2.447158031",NA,0.402048549,0.169715153,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",486168,160.0800639,51.28364536,486168,-47.21852468,-34.06665108,13.1518736,"Cirrhigaleus_australis"
"162",1073,"Elasmobranchii","Squalimorphs","Squaliformes","Squalidae","Cirrhigaleus","Cirrhigaleus_barbifer","Cirrhigaleus barbifer","DD","#D1D1C6",43.17979984,47.95971842,16.71954546,58.43087785,16.23551695,72.82098659,"Cirrhigaleus barbifer","Cirrhigaleus barbifer","Deepwater",122,146,640,393,494,2.086359831,2.164352856,2.806179974,"2.693726949",NA,0.400498857,0.215530345,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",241806,88.39797355,22.40630801,241806,-9.876497785,35.68694306,45.56344084,"Cirrhigaleus_barbifer"
"163",159,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Cephalurus","Cephalurus_cephalus","Cephalurus cephalus","DD","#D1D1C6",55.33356873,47.80175773,26.58499831,106.6367321,22.99453086,193.2458546,"Cephalurus cephalus","Cephalurus cephalus","Deepwater",28,155,927,541,772,1.447158031,2.190331698,2.967079734,"2.8876173",NA,0.172738104,0.11189311,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",362771,85.0308023,32.29439498,362771,17.79453333,31.91462326,14.12008993,"Cephalurus_cephalus"
"164",305,"Holocephali","Holocephali","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus_colliei","Hydrolagus colliei","LC","#60C659",50.47994494,47.79833015,27.90641549,79.84733917,16.62302315,97.20530899,"Hydrolagus colliei","Hydrolagus colliei","Deepwater",60,1,913,457,912,1.77815125,0,2.960470778,"2.959994838",0,0.27605031,0.499528034,"notTHR","notTHR","green","green","LC","#60C659","molecular",905531,801.5266908,99.47341945,905531,7.509084142,61.27408981,53.76500567,"Hydrolagus_colliei"
"165",238,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Triakidae","Gogolia","Gogolia_filewoodi","Gogolia filewoodi","DD","#D1D1C6",50.51602686,47.71070374,25.56003729,84.81052496,18.5380406,134.4484708,"Gogolia filewoodi","Gogolia filewoodi","Coastal and Continental",74,1,73,37,72,1.86923172,0,1.86332286,"1.857332496",NA,0.310361925,0.526567738,"notTHR","THR","green","red","THR","#648FF4","taxonomic",168691,22.35984826,13.73774483,168691,-6.047019102,-1.841293747,4.205725355,"Gogolia_filewoodi"
"166",472,"Elasmobranchii","Batoidea","Myliobatiformes","Myliobatidae","Aetomylaeus","Aetomylaeus_nichofii","Aetomylaeus nichofii","VU","#F9E814",49.68836373,47.45952832,32.45304834,75.1742955,21.74270593,120.5141305,"Aetomylaeus nichofii","Aetomylaeus nichofii","Coastal and Continental",NA,1,70,35.5,69,NA,0,1.84509804,"1.838849091",1,NA,NA,NA,NA,NA,NA,"VU","#F9E814","taxonomic",3529060,2629.042075,297.3187674,3529060,-25.27149963,40.95294571,66.22444534,"Aetomylaeus_nichofii"
"167",911,"Elasmobranchii","Batoidea","Rajiformes","Rajidae","Rostroraja","Rostroraja_alba","Rostroraja alba","EN","#FC7F3F",46.41443425,47.40546974,30.68105076,61.68655019,26.76655465,83.38406481,"Rostroraja alba","Rostroraja alba","Deepwater",200,40,500,270,460,2.301029996,1.602059991,2.698970004,"2.662757832",1,0.496795523,0.352873914,"notTHR","notTHR","green","green","EN","#FC7F3F","molecular",3271710,937.0464308,317.0200797,3271710,-36.70521456,52.37825012,89.08346468,"Rostroraja_alba"
"168",992,"Elasmobranchii","Squalimorphs","Squaliformes","Dalatiidae","Euprotomicroides","Euprotomicroides_zantedeschia","Euprotomicroides zantedeschia","DD","#D1D1C6",50.02501569,47.38921457,24.61569839,84.61840816,15.3914106,171.3117912,"Euprotomicroides zantedeschia","Euprotomicroides zantedeschia","Deep pelagic",100,1,641,321,640,2,0,2.80685803,"2.806179974",NA,0.363429641,0.565079554,"notTHR","THR","green","red","THR","#648FF4","taxonomic",419325,62.31105767,40.24036991,419325,-36.73845206,-28.47606144,8.262390621,"Euprotomicroides_zantedeschia"
"169",996,"Elasmobranchii","Squalimorphs","Squaliformes","Dalatiidae","Isistius","Isistius_labialis","Isistius labialis","DD","#D1D1C6",48.2650015,47.29118567,23.927135,77.3931175,14.40028425,117.0250279,"Isistius labialis","Isistius labialis","Deep pelagic",97,1,3700,1850.5,3699,1.986771734,0,3.568201724,"3.568084331",NA,0.357880196,0.561211463,"notTHR","THR","green","red","THR","#648FF4","taxonomic",44668.8008,7.084676024,3.83747097,44668.80078,18.09681364,20.22687881,2.130065167,"Isistius_labialis"
"170",997,"Elasmobranchii","Squalimorphs","Squaliformes","Dalatiidae","Isistius","Isistius_plutodus","Isistius plutodus","LC","#60C659",48.18229123,47.22028089,23.97057163,77.60487431,14.56050175,132.151207,"Isistius plutodus","Isistius plutodus","Pelagic",42,60,200,130,140,1.62324929,1.77815125,2.301029996,"2.146128036",0,0.223399235,0.175547919,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",576736,154.5075242,52.62561055,576736,-32.66123033,47.87607836,80.53730869,"Isistius_plutodus"
"171",995,"Elasmobranchii","Squalimorphs","Squaliformes","Dalatiidae","Isistius","Isistius_brasiliensis","Isistius brasiliensis","LC","#60C659",48.23439742,47.18600464,23.82417466,77.3674266,14.40028425,131.6743331,"Isistius brasiliensis","Isistius brasiliensis","Deep pelagic",97,1,3700,1850.5,3699,1.986771734,0,3.568201724,"3.568084331",0,0.357880196,0.561211463,"notTHR","THR","green","red","LC","#60C659","molecular",2127110,476.1040648,182.8618348,2127110,-32.90235305,34.40543623,67.30778928,"Isistius_brasiliensis"
"172",394,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_sabina","Dasyatis sabina","LC","#60C659",49.2304105,46.941643,22.47807494,76.66944525,10.57536753,95.98532471,"Dasyatis sabina","Dasyatis sabina","Coastal and Continental",NA,1,25,13,24,NA,0,1.397940009,"1.380211242",0,NA,NA,NA,NA,NA,NA,"LC","#60C659","molecular",734381,288.1521139,66.81527955,734381,18.14718056,37.55350494,19.40632439,"Dasyatis_sabina"
"173",418,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Himantura","Himantura_schmardae","Himantura schmardae","DD","#D1D1C6",46.6289671,46.84944887,38.58145966,55.68182978,30.20534518,64.2499218,"Himantura schmardae","Himantura schmardae","Coastal and Continental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"molecular",2154900,474.1732547,182.5895671,2154900,4.171101093,24.06378544,19.89268435,"Himantura_schmardae"
"174",414,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Himantura","Himantura_pacifica","","NE","#FFFFFF",46.6289671,46.84944887,38.58145966,55.68182978,30.20534518,64.2499218,"Himantura pacifica","","Coastal and Continental",25,1,200,100.5,199,1.397940009,0,2.301029996,"2.298853076",NA,0.160314281,0.388455266,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",NA,NA,NA,NA,NA,NA,NA,"Himantura_pacifica"
"175",998,"Elasmobranchii","Squalimorphs","Squaliformes","Dalatiidae","Mollisquama","Mollisquama_parini","Mollisquama parini","DD","#D1D1C6",49.27947458,46.76544202,23.82397065,83.40649676,14.85937475,151.1551762,"Mollisquama parini","Mollisquama parini","Deep pelagic",64,330,331,330.5,1,1.806179974,2.51851394,2.519827994,"0",NA,0.286356996,0.130565702,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",47569.6016,7.459789184,4.15370556,47569.60156,-23.03265206,-20.48945206,2.5432,"Mollisquama_parini"
"176",994,"Elasmobranchii","Squalimorphs","Squaliformes","Dalatiidae","Heteroscymnoides","Heteroscymnoides_marleyi","Heteroscymnoides marleyi","LC","#60C659",49.24778896,46.68146908,24.00608313,82.92179247,14.85937475,163.0844328,"Heteroscymnoides marleyi","Heteroscymnoides marleyi","Pelagic",37,45,502,273.5,457,1.568201724,1.653212514,2.700703717,"2.6599162",0,0.206505598,0.179959398,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",285729,36.86586662,26.59501578,285729,-33.44115206,-25.77186109,7.669290973,"Heteroscymnoides_marleyi"
"177",611,"Elasmobranchii","Galeomorphs","Orectolobiformes","Parascyllidae","Parascyllium","Parascyllium_elongatum","Parascyllium elongatum","DD","#D1D1C6",49.41027369,45.99783921,29.66070319,81.33957891,22.39564806,211.0239432,"Parascyllium elongatum","Parascyllium elongatum","Coastal and Continental",69,50,51,50.5,1,1.838849091,1.698970004,1.707570176,"0",NA,0.298656083,0.226190763,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",45610.3984,12.49708773,4.528378808,45610.39844,-36.30015447,-34.30797196,1.992182517,"Parascyllium_elongatum"
"178",614,"Elasmobranchii","Galeomorphs","Orectolobiformes","Parascyllidae","Parascyllium","Parascyllium_variolatum","Parascyllium variolatum","LC","#60C659",49.45008204,45.9665502,29.64007588,80.6957142,21.6823623,169.4531597,"Parascyllium variolatum","Parascyllium variolatum","Coastal and Continental",90,1,180,90.5,179,1.954242509,0,2.255272505,"2.252853031",0,0.344397085,0.55166881,"notTHR","THR","green","red","LC","#60C659","taxonomic",329802,93.32929333,32.68129759,329802,-41.25463867,-29.6771252,11.57751347,"Parascyllium_variolatum"
"179",1129,"Elasmobranchii","Batoidea","Torpediniformes","Narcinidae","Discopyge","Discopyge_tschudii","Discopyge tschudii","NT","#CCE226",48.36673322,45.92779272,25.87232456,79.76488711,15.64447207,161.5437903,"Discopyge tschudii","Discopyge tschudii","Coastal and Continental",54,27,35,31,8,1.73239376,1.431363764,1.544068044,"0.903089987",NA,0.2597267,0.240181635,"notTHR","notTHR","green","green","NT","#CCE226","taxonomic",1298570,804.8965786,145.427324,1298570,-56.48541456,-15.32901957,41.15639499,"Discopyge_tschudii"
"180",1128,"Elasmobranchii","Batoidea","Torpediniformes","Narcinidae","Discopyge","Discopyge_castelloi","","NE","#FFFFFF",48.36673322,45.92779272,25.87232456,79.76488711,15.64447207,161.5437903,"Discopyge castelloi","","Coastal and Continental",44,35,56,45.5,21,1.643452676,1.544068044,1.748188027,"1.322219295",NA,0.2298412,0.206910208,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Discopyge_castelloi"
"181",612,"Elasmobranchii","Galeomorphs","Orectolobiformes","Parascyllidae","Parascyllium","Parascyllium_ferrugineum","Parascyllium ferrugineum","LC","#60C659",49.36081591,45.91585211,29.40315871,80.82973881,21.74592045,206.3449729,"Parascyllium ferrugineum","Parascyllium ferrugineum","Coastal and Continental",80,5,150,77.5,145,1.903089987,0.698970004,2.176091259,"2.161368002",0,0.323698512,0.404126753,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",647756,191.7255823,65.67551466,647756,-44.54329251,-31.46841621,13.0748763,"Parascyllium_ferrugineum"
"182",610,"Elasmobranchii","Galeomorphs","Orectolobiformes","Parascyllidae","Parascyllium","Parascyllium_collare","Parascyllium collare","LC","#60C659",49.26199913,45.89394507,29.56366948,80.1321766,22.34592391,183.9964897,"Parascyllium collare","Parascyllium collare","Coastal and Continental",87,20,160,90,140,1.939519253,1.301029996,2.204119983,"2.146128036",0,0.338374293,0.308796935,"notTHR","notTHR","green","green","LC","#60C659","molecular",132278,59.0313789,12.61390768,132278,-37.66506482,-25.75041693,11.9146479,"Parascyllium_collare"
"183",400,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis_zugei","Dasyatis zugei","NT","#CCE226",48.70658268,45.8475437,22.16450692,72.4503562,9.650354478,88.02054175,"Dasyatis zugei","Dasyatis zugei","Coastal and Continental",75,1,100,50.5,99,1.875061263,0,2,"1.995635195",NA,0.312636606,0.528294783,"notTHR","THR","green","red","NT","#CCE226","molecular",1211390,1259.374867,102.7451557,1211390,-9.025625791,37.81183282,46.83745861,"Dasyatis_zugei"
"184",613,"Elasmobranchii","Galeomorphs","Orectolobiformes","Parascyllidae","Parascyllium","Parascyllium_sparsimaculatum","Parascyllium sparsimaculatum","DD","#D1D1C6",49.34752739,45.8290307,29.60062215,80.57025657,21.6823623,172.9839735,"Parascyllium sparsimaculatum","Parascyllium sparsimaculatum","Deepwater",79,245,435,340,190,1.897627091,2.389166084,2.638489257,"2.278753601",NA,0.321526481,0.156001804,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",32214.6992,8.391257541,3.073118276,32214.69922,-33.56132761,-30.30176832,3.259559289,"Parascyllium_sparsimaculatum"
"185",619,"Elasmobranchii","Squalimorphs","Pristiophoriformes","Pristiophoridae","Pristiophorus","Pristiophorus_delicatus","Pristiophorus delicatus","LC","#60C659",47.41288705,45.73466227,27.58226449,73.27978562,17.79913439,120.0042847,"Pristiophorus delicatus","Pristiophorus delicatus","Deepwater",84,300,400,350,100,1.924279286,2.477121255,2.602059991,"2",0,0.33219484,0.151367577,"notTHR","notTHR","green","green","LC","#60C659","taxonomic",281931,20.81658463,24.00088812,281931,-20.55906991,-14.71733394,5.841735978,"Pristiophorus_delicatus"
"186",621,"Elasmobranchii","Squalimorphs","Pristiophoriformes","Pristiophoridae","Pristiophorus","Pristiophorus_nancyae","","NE","#FFFFFF",47.21919638,45.68204789,27.58369264,71.639543,16.35247896,116.0992995,"Pristiophorus nancyae","","Deepwater",107,286,570,428,284,2.029383778,2.456366033,2.755874856,"2.45331834",NA,0.375885642,0.17035645,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",NA,NA,NA,NA,NA,NA,NA,"Pristiophorus_nancyae"
"187",623,"Elasmobranchii","Squalimorphs","Pristiophoriformes","Pristiophoridae","Pristiophorus","Pristiophorus_schroederi","Pristiophorus schroederi","DD","#D1D1C6",47.12950557,45.62828768,27.53919392,72.08743131,16.82394263,123.3035576,"Pristiophorus schroederi","Pristiophorus schroederi","Deepwater",81,438,952,695,514,1.908485019,2.641474111,2.978636948,"2.710963119",NA,0.325851044,0.133719345,"notTHR","notTHR","green","green","notTHR","#90E2F6","taxonomic",29380,8.503489487,2.664963325,29380,23.46344794,29.22314794,5.7597,"Pristiophorus_schroederi"
"188",298,"Holocephali","Holocephali","Chimaeriformes","Chimaeridae","Chimaera","Chimaera_phantasma","Chimaera phantasma","DD","#D1D1C6",47.9160958,45.5886181,26.49322031,71.87877069,14.3466897,80.57547282,"Chimaera phantasma","Chimaera phantasma","Deepwater",110,20,962,491,942,2.041392685,1.301029996,2.983175072,"2.974050903",NA,0.381025029,0.335221554,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",3867490,726.3122715,351.2661941,3867490,-36.79986758,46.18010525,82.97997284,"Chimaera_phantasma"
"189",426,"Elasmobranchii","Batoidea","Myliobatiformes","Dasyatidae","Neotrygon","Neotrygon_annotata","Neotrygon annotata","NT","#CCE226",44.77459789,45.51953512,25.288298,63.38867176,16.91936958,78.92204139,"Neotrygon annotata","Neotrygon annotata","Coastal and Continental",45,12,62,37,50,1.653212514,1.079181246,1.792391689,"1.698970004",NA,0.232999502,0.273630996,"notTHR","notTHR","green","green","NT","#CCE226","molecular",522244,204.7467408,43.52339144,522244,-17.72469521,-7.264277935,10.46041727,"Neotrygon_annotata"
"190",30,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_signatus","Carcharhinus signatus","VU","#F9E814",42.75823761,44.38405805,21.45147955,61.36660934,10.82100809,83.01510354,"Carcharhinus signatus","Carcharhinus signatus","Pelagic",280,1,600,300.5,599,2.447158031,0,2.77815125,"2.777426822",1,0.562926057,0.688539278,"THR","THR","red","red","VU","#F9E814","molecular",3014700,627.080043,271.7381515,3014700,-42.55025206,41.80683899,84.35709105,"Carcharhinus_signatus"
"191",636,"Elasmobranchii","Batoidea","Rajiformes","Anacanthobatidae","Cruriraja","Cruriraja_hulleyi","","NE","#FFFFFF",50.50750463,44.32415586,22.64966261,101.4809464,8.787190573,146.933565,"Cruriraja hulleyi","","Deepwater",102,39,545,292,506,2.008600172,1.591064607,2.736396502,"2.704150517",NA,0.367057246,0.279770519,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",NA,NA,NA,NA,NA,NA,NA,"Cruriraja_hulleyi"
"192",128,"Elasmobranchii","Galeomorphs","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Atelomycterus_marnkalha","Atelomycterus marnkalha","DD","#D1D1C6",43.12611587,44.26165841,30.74405906,53.04028162,26.71468188,64.85529132,"Atelomycterus marnkalha","Atelomycterus marnkalha","Coastal and Continental",48.4,11,74,42.5,63,1.684845362,1.041392685,1.86923172,"1.799340549",NA,0.243442341,0.287049071,"notTHR","notTHR","green","green","notTHR","#90E2F6","molecular",760918,189.2749216,64.12445861,760918,-24.21166611,-8.90344429,15.30822182,"Atelomycterus_marnkalha"
