deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,frequencies_monitored,receiver_coding_scheme,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth,deployment_comments,deployed_by,expected_receiver_life
,,,,,,,,,degrees_north,degrees_east,UTC,UTC,,,,m,m,,,
BOORAMA,OTN-Global,BOORAMA-R4S81E-VR2W-109129-2015,OTN-GlobalBOORAMABOORAMA-R4S81E-VR2W-109129-2015,VEMCO,VR2W,,,109129,-3.900167,80.4475,2015-08-29T11:19:00Z,2016-11-22T02:40:00Z,BOORAMA,ManmadePlatform,BOORAMA_R4S81E,5003.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8.5S106.75E-VR2W-106583-2015,OTN-GlobalBOORAMABOORAMA-R8.5S106.75E-VR2W-106583-2015,VEMCO,VR2W,,,106583,-8.5,106.75,2015-03-30T13:00:00Z,2016-05-25T03:00:00Z,BOORAMA,ManmadePlatform,BOORAMA_R8.5S106.75E,1900.0,200.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8N90E-VR2W-112488-2014,OTN-GlobalBOORAMABOORAMA-R8N90E-VR2W-112488-2014,VEMCO,VR2W,,,112488,7.9777,89.0017,2014-12-02T16:27:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R8N90E,3600.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8N90E-VR2W-127317-2017,OTN-GlobalBOORAMABOORAMA-R8N90E-VR2W-127317-2017,VEMCO,VR2W,,,127317,7.9955,88.9752,2017-01-14T06:28:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R8N90E,3602.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8N90E-VR2W-127553-2016,OTN-GlobalBOORAMABOORAMA-R8N90E-VR2W-127553-2016,VEMCO,VR2W,,,127553,7.9967,88.9745,2016-03-11T07:55:00Z,2017-01-14T06:28:00Z,BOORAMA,ManmadePlatform,BOORAMA_R8N90E,NaN,NaN,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8S55E-VR2W-112451-2015,OTN-GlobalBOORAMABOORAMA-R8S55E-VR2W-112451-2015,VEMCO,VR2W,,,112451,-7.9767,54.9017,2015-11-19T13:35:00Z,2016-11-27T04:05:00Z,BOORAMA,ManmadePlatform,BOORAMA_R8S55E,3545.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8S67E-VR2W-108883-2017,OTN-GlobalBOORAMABOORAMA-R8S67E-VR2W-108883-2017,VEMCO,VR2W,,,108883,-8.11,66.9167,2017-07-16T16:21:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R8S67E,4080.0,NaN,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8S67E-VR2W-127592-2015,OTN-GlobalBOORAMABOORAMA-R8S67E-VR2W-127592-2015,VEMCO,VR2W,,,127592,-8.1142,66.9175,2015-10-29T14:33:00Z,2017-07-16T03:15:00Z,BOORAMA,ManmadePlatform,BOORAMA_R8S67E,4072.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8S81E-VR2W-127551-2015,OTN-GlobalBOORAMABOORAMA-R8S81E-VR2W-127551-2015,VEMCO,VR2W,,,127551,-8.0083,80.4183,2015-10-20T08:35:00Z,2016-11-29T07:58:00Z,BOORAMA,ManmadePlatform,BOORAMA_R8S81E,5374.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R0N81E-VR2W-124998-2017-10-25T13,OTN-GlobalBOORAMABOORAMA-R0N81E-VR2W-124998-2017-10-25T13,VEMCO,VR2W,,,124998,0.083016,80.57163,2017-10-25T13:48:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R0N81E,4656.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R4S57E-VR2W-120187-2017-11-18T09,OTN-GlobalBOORAMABOORAMA-R4S57E-VR2W-120187-2017-11-18T09,VEMCO,VR2W,,,120187,-4.1324,57.18533,2017-11-18T09:12:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R4S57E,3805.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R4S81E-VR2W-128562-2017-10-29T02,OTN-GlobalBOORAMABOORAMA-R4S81E-VR2W-128562-2017-10-29T02,VEMCO,VR2W,,,128562,-3.99633,80.515433,2017-10-29T02:30:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R4S81E,5030.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8S55E-VR2W-122335-2017-11-21T02,OTN-GlobalBOORAMABOORAMA-R8S55E-VR2W-122335-2017-11-21T02,VEMCO,VR2W,,,122335,-7.98895,54.9,2017-11-21T02:33:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R8S55E,3553.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R4S57E-VR2W-125002-2016,OTN-GlobalBOORAMABOORAMA-R4S57E-VR2W-125002-2016,VEMCO,VR2W,,,125002,-4.104,57.1803,2016-11-24T06:50:00Z,2017-11-19T00:00:00Z,BOORAMA,ManmadePlatform,BOORAMA_R4S57E,NaN,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R4S81E-VR2W-112415-2016,OTN-GlobalBOORAMABOORAMA-R4S81E-VR2W-112415-2016,VEMCO,VR2W,,,112415,-3.9111,80.4502,2016-11-22T02:40:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R4S81E,5027.0,185.0,,,NaN
BOORAMA,OTN-Global,BOORAMA-R8S55E-VR2W-124989-2016,OTN-GlobalBOORAMABOORAMA-R8S55E-VR2W-124989-2016,VEMCO,VR2W,,,124989,-7.991,54.8564,2016-11-27T04:05:00Z,,BOORAMA,ManmadePlatform,BOORAMA_R8S55E,3585.0,185.0,,,NaN
HFX,OTN-Global,HFX198-250235-2,OTN-GlobalHFXHFX198-250235-2,VEMCO,VR4,,,250235,43.25502,-63.5,2017-02-22T20:18:00Z,,HFX,ManmadePlatform,HFX_HFX198,170.0,166.0,,,NaN
CASSB,OTN-Global,CASSB-Above Reversing Falls-VR2W-100660-1,OTN-GlobalCASSBCASSB-Above Reversing Falls-VR2W-100660-1,VEMCO,VR2W,,,100660,45.28384,-66.12518,2013-11-06T11:50:00Z,2014-11-26T13:45:00Z,CASSB,ManmadePlatform,CASSB_Above Reversing Falls,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Base of Mactaquac Dam-VR2W-104829-1,OTN-GlobalCASSBCASSB-Base of Mactaquac Dam-VR2W-104829-1,VEMCO,VR2W,,,104829,45.95597,-66.86333,2014-06-03T14:20:00Z,2014-11-21T12:05:00Z,CASSB,ManmadePlatform,CASSB_Base of Mactaquac Dam,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Beechwood-VR2W-124896-1,OTN-GlobalCASSBCASSB-Beechwood-VR2W-124896-1,VEMCO,VR2W,,,124896,46.5195,-67.61685,2014-05-05T00:00:00Z,2014-10-30T10:30:00Z,CASSB,ManmadePlatform,CASSB_Beechwood,NaN,NaN,Beechwood,,NaN
CASSB,OTN-Global,CASSB-Belleisle Bay Lower-two-VR2W-101581-1,OTN-GlobalCASSBCASSB-Belleisle Bay Lower-two-VR2W-101581-1,VEMCO,VR2W,,,101581,45.54866,-66.00618,2013-06-27T11:00:00Z,2014-11-06T08:45:00Z,CASSB,ManmadePlatform,CASSB_Belleisle Bay Lower-two,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Belleisle Bay Lower-VR2W-104832-1,OTN-GlobalCASSBCASSB-Belleisle Bay Lower-VR2W-104832-1,VEMCO,VR2W,,,104832,45.52712,-66.05549,2013-06-27T11:00:00Z,2014-11-06T08:25:00Z,CASSB,ManmadePlatform,CASSB_Belleisle Bay Lower,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Belleisle Bay Upper-VR2W-100659-1,OTN-GlobalCASSBCASSB-Belleisle Bay Upper-VR2W-100659-1,VEMCO,VR2W,,,100659,45.64388,-65.863,2013-11-06T15:05:00Z,2014-11-06T10:35:00Z,CASSB,ManmadePlatform,CASSB_Belleisle Bay Upper,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Brown's Flat-VR2W-100680-1,OTN-GlobalCASSBCASSB-Brown's Flat-VR2W-100680-1,VEMCO,VR2W,,,100680,45.46529,-66.11095,2013-10-17T23:21:00Z,2014-11-04T12:15:00Z,CASSB,ManmadePlatform,CASSB_Brown's Flat,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Bucket Club-VR2W-100672-1,OTN-GlobalCASSBCASSB-Bucket Club-VR2W-100672-1,VEMCO,VR2W,,,100672,45.96801,-66.74657,2014-06-03T11:45:00Z,2014-11-21T13:30:00Z,CASSB,ManmadePlatform,CASSB_Bucket Club,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Coac Reach Line Middle-VR2W-124858-1,OTN-GlobalCASSBCASSB-Coac Reach Line Middle-VR2W-124858-1,VEMCO,VR2W,,,124858,45.93531,-67.08388,2014-05-07T12:30:00Z,2014-10-28T09:45:00Z,CASSB,ManmadePlatform,CASSB_Coac Reach Line Middle,25.7,NaN,Coac Reach Line Middle,,NaN
CASSB,OTN-Global,CASSB-Coac Stream Line Left-VR2W-124957-1,OTN-GlobalCASSBCASSB-Coac Stream Line Left-VR2W-124957-1,VEMCO,VR2W,,,124957,45.97543,-67.16093,2014-05-07T14:35:00Z,2014-10-28T10:10:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line Left,28.0,NaN,Coac Stream Line Left,,NaN
CASSB,OTN-Global,CASSB-Coac Stream Line Middle-VR2W-124960-1,OTN-GlobalCASSBCASSB-Coac Stream Line Middle-VR2W-124960-1,VEMCO,VR2W,,,124960,45.97346,-67.16156,2014-05-07T14:20:00Z,2014-10-28T11:10:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line Middle,20.0,NaN,Coac Stream Line Middle,,NaN
CASSB,OTN-Global,CASSB-Coac Stream Line Right-VR2W-124865-1,OTN-GlobalCASSBCASSB-Coac Stream Line Right-VR2W-124865-1,VEMCO,VR2W,,,124865,45.97093,-67.16227,2014-05-07T14:00:00Z,2014-10-28T10:40:00Z,CASSB,ManmadePlatform,CASSB_Coac Stream Line Right,32.0,NaN,Coac Stream Line Right,,NaN
CASSB,OTN-Global,CASSB-Evandale Ferry-VR2W-100771-1,OTN-GlobalCASSBCASSB-Evandale Ferry-VR2W-100771-1,VEMCO,VR2W,,,100771,45.60344,-66.05062,2013-10-17T13:00:00Z,2014-11-06T09:15:00Z,CASSB,ManmadePlatform,CASSB_Evandale Ferry,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Grand Lake Lower-VR2W-100784-1,OTN-GlobalCASSBCASSB-Grand Lake Lower-VR2W-100784-1,VEMCO,VR2W,,,100784,45.84437,-66.13858,2013-11-14T00:00:00Z,2014-11-05T16:10:00Z,CASSB,ManmadePlatform,CASSB_Grand Lake Lower,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Belleisle Bay Upper-VR2W-100679-2,OTN-GlobalCASSBCASSB-Belleisle Bay Upper-VR2W-100679-2,VEMCO,VR2W,,,100679,45.64375,-65.86298,2014-11-06T10:35:00Z,2015-10-14T02:42:00Z,CASSB,ManmadePlatform,CASSB_Belleisle Bay Upper,NaN,NaN,NO DATA,,NaN
CASSB,OTN-Global,CASSB-Belleisle Bay Upper-VR2W-100659-2,OTN-GlobalCASSBCASSB-Belleisle Bay Upper-VR2W-100659-2,VEMCO,VR2W,,,100659,45.64388,-65.863,2014-11-06T10:35:01Z,2015-05-11T00:00:00Z,CASSB,ManmadePlatform,CASSB_Belleisle Bay Upper,NaN,NaN,data management created recovery,,NaN
CASSB,OTN-Global,CASSB-Grand Pass River Left-VR2W-100773-1,OTN-GlobalCASSBCASSB-Grand Pass River Left-VR2W-100773-1,VEMCO,VR2W,,,100773,45.98308,-66.76683,2014-06-03T12:05:00Z,2014-10-22T09:40:00Z,CASSB,ManmadePlatform,CASSB_Grand Pass River Left,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Hartland-VR2W-124964-1,OTN-GlobalCASSBCASSB-Hartland-VR2W-124964-1,VEMCO,VR2W,,,124964,46.29138,-67.5245,2014-05-05T16:30:00Z,2014-09-19T00:00:00Z,CASSB,ManmadePlatform,CASSB_Hartland,9.7,NaN,Hartland,,NaN
CASSB,OTN-Global,CASSB-Kellys Creek-VR2W-124968-1,OTN-GlobalCASSBCASSB-Kellys Creek-VR2W-124968-1,VEMCO,VR2W,,,124968,45.8779,-66.90714,2014-05-06T16:30:00Z,2014-10-29T11:50:00Z,CASSB,ManmadePlatform,CASSB_Kellys Creek,31.0,NaN,Kellys Creek,,NaN
CASSB,OTN-Global,CASSB-Kennebecasis-VR2W-102968-1,OTN-GlobalCASSBCASSB-Kennebecasis-VR2W-102968-1,VEMCO,VR2W,,,102968,45.47633,-65.93997,2013-11-06T14:00:00Z,2014-10-16T10:00:00Z,CASSB,ManmadePlatform,CASSB_Kennebecasis,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-keswick River-VR2W-100679-1,OTN-GlobalCASSBCASSB-keswick River-VR2W-100679-1,VEMCO,VR2W,,,100679,45.98726,-66.82351,2014-06-03T01:45:00Z,2014-10-22T08:30:00Z,CASSB,ManmadePlatform,CASSB_keswick River,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Kingsclear Line Left-VR2W-124861-1,OTN-GlobalCASSBCASSB-Kingsclear Line Left-VR2W-124861-1,VEMCO,VR2W,,,124861,45.8945,-66.91902,2014-05-06T15:45:00Z,2014-10-29T11:15:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line Left,33.4,NaN,Kingsclear Line Left,,NaN
CASSB,OTN-Global,CASSB-Longs Creek Arm-VR2W-124967-1,OTN-GlobalCASSBCASSB-Longs Creek Arm-VR2W-124967-1,VEMCO,VR2W,,,124967,45.86619,-66.91395,2014-05-06T00:00:00Z,2014-10-29T13:10:00Z,CASSB,ManmadePlatform,CASSB_Longs Creek Arm,29.1,NaN,Longs Creek,,NaN
CASSB,OTN-Global,CASSB-Lower Prince William Line Left-VR2W-124965-1,OTN-GlobalCASSBCASSB-Lower Prince William Line Left-VR2W-124965-1,VEMCO,VR2W,,,124965,45.8954,-66.99541,2014-05-06T12:10:00Z,2014-10-29T09:20:00Z,CASSB,ManmadePlatform,CASSB_Lower Prince William Line Left,35.3,NaN,Lower Prince William Line Left,,NaN
CASSB,OTN-Global,CASSB-Lower Prince William Line Right-VR2W-124959-1,OTN-GlobalCASSBCASSB-Lower Prince William Line Right-VR2W-124959-1,VEMCO,VR2W,,,124959,45.89243,-66.99837,2014-05-06T13:05:00Z,2014-10-29T09:50:00Z,CASSB,ManmadePlatform,CASSB_Lower Prince William Line Right,34.0,NaN,Lower Prince William Line Right,,NaN
CASSB,OTN-Global,CASSB-Mactaquac Arm-VR2W-124963-1,OTN-GlobalCASSBCASSB-Mactaquac Arm-VR2W-124963-1,VEMCO,VR2W,,,124963,46.01433,-66.93268,2014-05-21T14:30:00Z,2014-10-14T00:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Arm,9.9,NaN,Mactaquac Arm,,NaN
CASSB,OTN-Global,CASSB-Mactaquac Dam-VR2W-124894-1,OTN-GlobalCASSBCASSB-Mactaquac Dam-VR2W-124894-1,VEMCO,VR2W,,,124894,45.95444,-66.87236,2014-05-08T12:05:00Z,2014-11-21T10:23:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Dam,30.0,18.0,Mactaquac Dam,,NaN
CASSB,OTN-Global,CASSB-Mactaquac Line Left-VR2W-124859-1,OTN-GlobalCASSBCASSB-Mactaquac Line Left-VR2W-124859-1,VEMCO,VR2W,,,124859,45.94542,-66.87857,2014-05-08T11:35:00Z,2014-10-14T00:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line Left,39.0,20.0,Mactaquac Line Left,,NaN
CASSB,OTN-Global,CASSB-Mactaquac Line Middle_Upper-VR2W-100658-1,OTN-GlobalCASSBCASSB-Mactaquac Line Middle_Upper-VR2W-100658-1,VEMCO,VR2W,,,100658,45.94503,-66.87519,2014-05-08T10:30:00Z,2014-11-21T09:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line Middle_Upper,39.2,4.0,Mactaquac Line Middle_Upper,,NaN
CASSB,OTN-Global,CASSB-Mactaquac Line Middle-VR2W-124869-1,OTN-GlobalCASSBCASSB-Mactaquac Line Middle-VR2W-124869-1,VEMCO,VR2W,,,124869,45.94503,-66.87519,2014-05-08T10:30:00Z,2014-07-08T13:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line Middle,39.2,8.0,Mactaquac Line Middle,,NaN
CASSB,OTN-Global,CASSB-Mactaquac Line Middle-VR2W-124869-2,OTN-GlobalCASSBCASSB-Mactaquac Line Middle-VR2W-124869-2,VEMCO,VR2W,,,124869,45.95448,-66.87395,2014-07-22T10:20:00Z,2014-11-21T09:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line Middle,NaN,5.0,Mactaquac Line Middle,,NaN
CASSB,OTN-Global,CASSB-Mactaquac Line Right-VR2W-124866-1,OTN-GlobalCASSBCASSB-Mactaquac Line Right-VR2W-124866-1,VEMCO,VR2W,,,124866,45.94436,-66.87222,2014-05-08T10:56:00Z,2014-10-14T00:00:00Z,CASSB,ManmadePlatform,CASSB_Mactaquac Line Right,23.0,12.0,Mactaquac Line Right,,NaN
CASSB,OTN-Global,CASSB-Mckinley Ferry-VR2W-100788-1,OTN-GlobalCASSBCASSB-Mckinley Ferry-VR2W-100788-1,VEMCO,VR2W,,,100788,45.95983,-66.8271,2013-11-14T00:00:00Z,2014-07-18T00:00:00Z,CASSB,ManmadePlatform,CASSB_Mckinley Ferry,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Mckinley Ferry-VR2W-100788-2,OTN-GlobalCASSBCASSB-Mckinley Ferry-VR2W-100788-2,VEMCO,VR2W,,,100788,45.95987,-66.82703,2014-07-22T00:00:00Z,2014-11-21T12:15:00Z,CASSB,ManmadePlatform,CASSB_Mckinley Ferry,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Meductic-VR2W-124961-1,OTN-GlobalCASSBCASSB-Meductic-VR2W-124961-1,VEMCO,VR2W,,,124961,46.01945,-67.5261,2014-05-21T00:00:00Z,,CASSB,ManmadePlatform,CASSB_Meductic,17.8,10.0,Meductic,,NaN
CASSB,OTN-Global,CASSB-Kingsclear Line Right-VR2W-124958-1,OTN-GlobalCASSBCASSB-Kingsclear Line Right-VR2W-124958-1,VEMCO,VR2W,,,124958,45.89254,-66.91614,2014-05-06T16:00:00Z,2014-10-29T14:20:00Z,CASSB,ManmadePlatform,CASSB_Kingsclear Line Right,39.5,NaN,Kingsclear Line Right,,NaN
CASSB,OTN-Global,CASSB-Grand Lake Middle-VR2W-109549-1,OTN-GlobalCASSBCASSB-Grand Lake Middle-VR2W-109549-1,VEMCO,VR2W,,,109549,46.01688,-66.00755,2012-10-15T14:20:00Z,2014-11-06T04:50:00Z,CASSB,ManmadePlatform,CASSB_Grand Lake Middle,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Grand Lake Middle-VR2W-124963-2,OTN-GlobalCASSBCASSB-Grand Lake Middle-VR2W-124963-2,VEMCO,VR2W,,,124963,46.01683,-66.0075,2014-11-06T16:50:00Z,,CASSB,ManmadePlatform,CASSB_Grand Lake Middle,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Grand Lake Upper-VR2W-102962-1,OTN-GlobalCASSBCASSB-Grand Lake Upper-VR2W-102962-1,VEMCO,VR2W,,,102962,46.08641,-65.94693,2012-10-15T13:20:00Z,2014-11-06T15:30:00Z,CASSB,ManmadePlatform,CASSB_Grand Lake Upper,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Nackawic Line Left-VR2W-124870-1,OTN-GlobalCASSBCASSB-Nackawic Line Left-VR2W-124870-1,VEMCO,VR2W,,,124870,45.99352,-67.2179,2014-05-07T16:15:00Z,2014-10-15T15:55:00Z,CASSB,ManmadePlatform,CASSB_Nackawic Line Left,18.0,NaN,Nackawic Line Left,,NaN
CASSB,OTN-Global,CASSB-Nackawic Line Middle_Upper-VR2W-109550-1,OTN-GlobalCASSBCASSB-Nackawic Line Middle_Upper-VR2W-109550-1,VEMCO,VR2W,,,109550,45.9911,-67.21822,2014-05-07T15:50:00Z,2014-07-08T16:45:00Z,CASSB,ManmadePlatform,CASSB_Nackawic Line Middle_Upper,25.0,8.0,Nackawic Line Middle_Upper,,NaN
CASSB,OTN-Global,CASSB-Nackawic Line Middle_Upper-VR2W-109550-2,OTN-GlobalCASSBCASSB-Nackawic Line Middle_Upper-VR2W-109550-2,VEMCO,VR2W,,,109550,45.9911,-67.21822,2014-08-09T12:15:00Z,2014-10-15T15:40:00Z,CASSB,ManmadePlatform,CASSB_Nackawic Line Middle_Upper,25.0,8.0,Nackawic Line Middle_Upper,,NaN
CASSB,OTN-Global,CASSB-Nackawic Line Middle-VR2W-124868-1,OTN-GlobalCASSBCASSB-Nackawic Line Middle-VR2W-124868-1,VEMCO,VR2W,,,124868,45.9911,-67.21822,2014-05-07T15:50:00Z,2014-10-15T15:40:00Z,CASSB,ManmadePlatform,CASSB_Nackawic Line Middle,25.0,NaN,Nackawic Line Middle,,NaN
CASSB,OTN-Global,CASSB-Nackawic Line Right-VR2W-124867-1,OTN-GlobalCASSBCASSB-Nackawic Line Right-VR2W-124867-1,VEMCO,VR2W,,,124867,45.98912,-67.21977,2014-05-07T16:00:00Z,2014-10-15T15:25:00Z,CASSB,ManmadePlatform,CASSB_Nackawic Line Right,8.0,NaN,Nackawic Line Right,,NaN
CASSB,OTN-Global,CASSB-Pokiok Stream-VR2W-124966-1,OTN-GlobalCASSBCASSB-Pokiok Stream-VR2W-124966-1,VEMCO,VR2W,,,124966,45.95951,-67.25353,2014-05-07T17:15:00Z,2014-10-02T11:30:00Z,CASSB,ManmadePlatform,CASSB_Pokiok Stream,31.5,NaN,Pokiok Stream,,NaN
CASSB,OTN-Global,CASSB-Presque Isle-VR2W-124962-1,OTN-GlobalCASSBCASSB-Presque Isle-VR2W-124962-1,VEMCO,VR2W,,,124962,46.39592,-67.60342,2014-05-05T15:35:00Z,2014-09-19T00:00:00Z,CASSB,ManmadePlatform,CASSB_Presque Isle,8.0,NaN,Presque Isle,,NaN
CASSB,OTN-Global,CASSB-Ross Island Mounds-VR2W-104830-1,OTN-GlobalCASSBCASSB-Ross Island Mounds-VR2W-104830-1,VEMCO,VR2W,,,104830,45.97533,-66.70541,2014-06-03T11:25:00Z,2014-10-22T11:50:00Z,CASSB,ManmadePlatform,CASSB_Ross Island Mounds,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Scoodawabscook Line Left-VR2W-124895-1,OTN-GlobalCASSBCASSB-Scoodawabscook Line Left-VR2W-124895-1,VEMCO,VR2W,,,124895,45.87436,-66.94195,2014-05-06T14:15:00Z,2014-10-28T14:10:00Z,CASSB,ManmadePlatform,CASSB_Scoodawabscook Line Left,NaN,NaN,Scoodawabscook Line Left (actually deployed on river right),,NaN
CASSB,OTN-Global,CASSB-Scoodawabscook Line Middle-VR2W-124860-1,OTN-GlobalCASSBCASSB-Scoodawabscook Line Middle-VR2W-124860-1,VEMCO,VR2W,,,124860,45.87706,-66.94169,2014-05-06T14:35:00Z,2014-10-28T14:30:00Z,CASSB,ManmadePlatform,CASSB_Scoodawabscook Line Middle,34.2,NaN,Scoodawabscook Line Middle,,NaN
CASSB,OTN-Global,CASSB-Scoodawabscook Line Right-VR2W-124956-1,OTN-GlobalCASSBCASSB-Scoodawabscook Line Right-VR2W-124956-1,VEMCO,VR2W,,,124956,45.87926,-66.94028,2014-05-06T14:15:00Z,2014-10-28T15:00:00Z,CASSB,ManmadePlatform,CASSB_Scoodawabscook Line Right,37.3,NaN,Scoodawabscook Line Right (actually deployed on river left),,NaN
CASSB,OTN-Global,CASSB-SJR Otanabog-VR2W-100676-1,OTN-GlobalCASSBCASSB-SJR Otanabog-VR2W-100676-1,VEMCO,VR2W,,,100676,45.69972,-66.09521,2013-11-13T11:20:00Z,2014-11-04T01:45:00Z,CASSB,ManmadePlatform,CASSB_SJR Otanabog,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Swan Creek-VR2W-107385-1,OTN-GlobalCASSBCASSB-Swan Creek-VR2W-107385-1,VEMCO,VR2W,,,107385,45.85276,-66.26662,2013-11-13T12:30:00Z,2014-11-26T10:15:00Z,CASSB,ManmadePlatform,CASSB_Swan Creek,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Victoria Beach-VR2W-104831-1,OTN-GlobalCASSBCASSB-Victoria Beach-VR2W-104831-1,VEMCO,VR2W,,,104831,45.42938,-66.16767,2013-10-17T10:50:00Z,2014-11-04T11:35:00Z,CASSB,ManmadePlatform,CASSB_Victoria Beach,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Washademoak Upper-VR2W-104833-1,OTN-GlobalCASSBCASSB-Washademoak Upper-VR2W-104833-1,VEMCO,VR2W,,,104833,45.86197,-65.92677,2012-11-13T11:00:00Z,2014-11-06T12:15:00Z,CASSB,ManmadePlatform,CASSB_Washademoak Upper,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Woodstock-VR2W-124897-1,OTN-GlobalCASSBCASSB-Woodstock-VR2W-124897-1,VEMCO,VR2W,,,124897,46.16162,-67.56887,2014-05-05T18:00:00Z,2014-09-19T00:00:00Z,CASSB,ManmadePlatform,CASSB_Woodstock,8.4,NaN,Woodstock,,NaN
CASSB,OTN-Global,CASSB-Nashwaaksis Stream/Westmorland Bridge-VR2W-100649-1,OTN-GlobalCASSBCASSB-Nashwaaksis Stream/Westmorland Bridge-VR2W-100649-1,VEMCO,VR2W,,,100649,45.96943,-66.63289,2014-06-03T11:00:00Z,2015-09-23T10:30:00Z,CASSB,ManmadePlatform,CASSB_Nashwaaksis Stream/Westmorland Bridge,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Swan Creek (downstream side of middle bridge)-VR2W-104829-1,OTN-GlobalCASSBCASSB-Swan Creek (downstream side of middle bridge)-VR2W-104829-1,VEMCO,VR2W,,,104829,45.85288,-66.26627,2014-11-26T10:30:00Z,2015-04-23T13:12:00Z,CASSB,ManmadePlatform,CASSB_Swan Creek (downstream side of middle bridge),NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Tip of Darling's Island-VR2W-104835-1,OTN-GlobalCASSBCASSB-Tip of Darling's Island-VR2W-104835-1,VEMCO,VR2W,,,104835,45.52048,-65.86378,2014-10-16T14:05:00Z,2016-09-24T00:00:00Z,CASSB,ManmadePlatform,CASSB_Tip of Darling's Island,NaN,NaN,data manager created recovery,,NaN
CASSB,OTN-Global,CASSB-Above Big Cove-VR2W-124866-2016,OTN-GlobalCASSBCASSB-Above Big Cove-VR2W-124866-2016,VEMCO,VR2W,,,124866,45.78943,-65.96644,2016-11-06T11:06:00Z,,CASSB,ManmadePlatform,CASSB_Above Big Cove,NaN,NaN,,,NaN
CASSB,OTN-Global,CASSB-Above Burpee Bar-VR2W-100770-2016,OTN-GlobalCASSBCASSB-Above Burpee Bar-VR2W-100770-2016,VEMCO,VR2W,,,100770,45.97078,-66.80849,2016-05-05T11:25:00Z,2016-06-20T11:10:00Z,CASSB,ManmadePlatform,CASSB_Above Burpee Bar,NaN,NaN,,,NaN
