date,Tag.ID,Transmitter.Name,common_name,Consecutive.Dispersal
2005-04-03,52941,1704025,Salmon Shark,61.63839658851401
2005-04-04,52129,1504009,Shortfin Mako Shark,15.412134977826854
2005-04-04,52132,1504006,Shortfin Mako Shark,48.42917734069586
2005-04-04,52140,1704008,Salmon Shark,28.325509038283464
2005-04-04,52151,1704007,Salmon Shark,94.03339563050794
2005-04-04,52155,1704002,Salmon Shark,173.22298928625457
2005-04-04,52926,1604017,Blue Shark,6.918458248870438
2005-04-04,52941,1704025,Salmon Shark,56.260617711119245
2005-04-05,41679,1703011,Salmon Shark,109.60779074195048
2005-04-05,52116,1504007,Shortfin Mako Shark,93.29535064235003
2005-04-05,52119,1504005,Shortfin Mako Shark,296.3732333089407
2005-04-05,52216,1604006,Blue Shark,67.45511099703553
2005-04-05,52218,1504013,Shortfin Mako Shark,29.034207261195675
2005-04-05,52926,1604017,Blue Shark,15.574565095408238
2005-04-05,52941,1704025,Salmon Shark,80.74839809984653
2005-04-06,52132,1504006,Shortfin Mako Shark,104.42864426047986
2005-04-06,52155,1704002,Salmon Shark,62.24117528345439
2005-04-06,52216,1604006,Blue Shark,5.336753439119337
2005-04-06,52218,1504013,Shortfin Mako Shark,15.21867222173596
2005-04-06,52926,1604017,Blue Shark,17.914478632734365
2005-04-06,52941,1704025,Salmon Shark,89.54000467314465
2005-04-07,52116,1504007,Shortfin Mako Shark,83.71889548912199
2005-04-07,52218,1504013,Shortfin Mako Shark,15.043547931162756
2005-04-07,52926,1604017,Blue Shark,36.93022371454042
2005-04-07,52941,1704025,Salmon Shark,77.5954064263325
2005-04-08,52140,1704008,Salmon Shark,24.185346509513774
2005-04-08,52151,1704007,Salmon Shark,29.785556245057982
2005-04-08,52153,1704021,Salmon Shark,105.23617224464583
2005-04-08,52155,1704002,Salmon Shark,101.01843646991388
2005-04-08,52926,1604017,Blue Shark,7.726455477920706
2005-04-09,41679,1703011,Salmon Shark,283.85531745040146
2005-04-09,52119,1504005,Shortfin Mako Shark,319.5865844546812
2005-04-09,52121,1504011,Shortfin Mako Shark,274.3794326627186
2005-04-09,52122,1504010,Shortfin Mako Shark,96.33643593870309
2005-04-09,52141,1704017,Salmon Shark,349.4327259307389
2005-04-09,52218,1504013,Shortfin Mako Shark,102.61927365225274
2005-04-09,52926,1604017,Blue Shark,23.878628876716146
2005-04-09,52941,1704025,Salmon Shark,98.49839548837612
2005-04-10,41679,1703011,Salmon Shark,54.767632464219375
2005-04-10,41726,1704001,Salmon Shark,2674.3645270477223
2005-04-10,52129,1504009,Shortfin Mako Shark,55.0424363460587
2005-04-10,52140,1704008,Salmon Shark,7.714811972439859
2005-04-10,52151,1704007,Salmon Shark,15.086133080087704
2005-04-10,52155,1704002,Salmon Shark,66.75548214709308
2005-04-10,52218,1504013,Shortfin Mako Shark,27.418531790220065
2005-04-10,52926,1604017,Blue Shark,10.191246175541675
2005-04-10,52941,1704025,Salmon Shark,20.94327467947672
2005-04-11,41679,1703011,Salmon Shark,88.80999279005287
2005-04-11,41726,1704001,Salmon Shark,19.08021719881185
2005-04-11,52116,1504007,Shortfin Mako Shark,143.374058858819
2005-04-11,52117,1504008,Shortfin Mako Shark,6.511605206433923
2005-04-11,52121,1504011,Shortfin Mako Shark,59.990637002013955
2005-04-11,52216,1604006,Blue Shark,178.84251245538348
2005-04-11,52926,1604017,Blue Shark,22.36058113995549
2005-04-12,41726,1704001,Salmon Shark,31.546839707514383
2005-04-12,52151,1704007,Salmon Shark,56.399804174643236
2005-04-12,52152,1704009,Salmon Shark,209.2239752830002
2005-04-12,52155,1704002,Salmon Shark,42.003260053305446
2005-04-12,52926,1604017,Blue Shark,37.84885357385174
2005-04-12,52941,1704025,Salmon Shark,111.74681831060933
2005-04-12,53793,1604016,Blue Shark,275.97291309138984
2005-04-13,41726,1704001,Salmon Shark,17.73909035262827
2005-04-13,52117,1504008,Shortfin Mako Shark,25.564372196124303
2005-04-13,52119,1504005,Shortfin Mako Shark,326.6315939411608
2005-04-13,52121,1504011,Shortfin Mako Shark,108.281891418811
2005-04-13,52122,1504010,Shortfin Mako Shark,36.847263799440654
2005-04-13,52926,1604017,Blue Shark,56.79202890723418
2005-04-14,41679,1703011,Salmon Shark,241.71792782644818
2005-04-14,41726,1704001,Salmon Shark,19.790535018204945
2005-04-14,52129,1504009,Shortfin Mako Shark,50.6731424190133
2005-04-14,52132,1504006,Shortfin Mako Shark,202.5522285816458
2005-04-14,52151,1704007,Salmon Shark,21.67389237493758
2005-04-14,52155,1704002,Salmon Shark,21.12679077892738
2005-04-14,52218,1504013,Shortfin Mako Shark,62.39790153399452
2005-04-14,52926,1604017,Blue Shark,17.074413101427936
2005-04-15,41679,1703011,Salmon Shark,79.84479350960348
2005-04-15,41726,1704001,Salmon Shark,19.091959558661927
2005-04-15,52122,1504010,Shortfin Mako Shark,17.189691444802488
2005-04-15,52149,1704014,Salmon Shark,149.61817824828532
2005-04-15,52218,1504013,Shortfin Mako Shark,30.411480823878016
2005-04-16,41726,1704001,Salmon Shark,19.08652278215426
2005-04-16,52129,1504009,Shortfin Mako Shark,64.67084708668366
2005-04-16,52140,1704008,Salmon Shark,4.040331080666973
2005-04-16,52151,1704007,Salmon Shark,17.46379128293711
2005-04-16,52155,1704002,Salmon Shark,44.42617584897592
2005-04-16,52218,1504013,Shortfin Mako Shark,16.0312886811182
2005-04-17,41665,1703004,Salmon Shark,357.94403288441185
2005-04-17,41726,1704001,Salmon Shark,17.80539812558574
2005-04-17,52117,1504008,Shortfin Mako Shark,79.6215686374362
2005-04-17,52119,1504005,Shortfin Mako Shark,165.04377718524904
2005-04-17,52121,1504011,Shortfin Mako Shark,82.87056936238217
2005-04-17,52122,1504010,Shortfin Mako Shark,36.11117730900934
2005-04-17,52149,1704014,Salmon Shark,105.85657651508785
2005-04-17,52218,1504013,Shortfin Mako Shark,77.09334860846388
2005-04-18,41679,1703011,Salmon Shark,16.66329562750965
2005-04-18,41726,1704001,Salmon Shark,53.55079642012738
2005-04-18,52140,1704008,Salmon Shark,8.957661046402542
2005-04-18,52151,1704007,Salmon Shark,18.59694832213202
2005-04-18,52153,1704021,Salmon Shark,110.85002841824631
2005-04-18,52155,1704002,Salmon Shark,44.94999637502807
2005-04-18,52218,1504013,Shortfin Mako Shark,7.407163302959105
2005-04-19,41679,1703011,Salmon Shark,7.12509656153293
2005-04-19,41726,1704001,Salmon Shark,54.14452068578375
2005-04-19,52122,1504010,Shortfin Mako Shark,8.423852301616924
2005-04-19,52941,1704025,Salmon Shark,309.15363430956273
2005-04-20,41726,1704001,Salmon Shark,38.81048414185394
2005-04-20,52140,1704008,Salmon Shark,22.67140172018218
2005-04-20,52151,1704007,Salmon Shark,44.465895937692466
2005-04-20,52155,1704002,Salmon Shark,112.81319801843932
2005-04-21,41726,1704001,Salmon Shark,21.557823125955537
2005-04-21,52149,1704014,Salmon Shark,208.2903401847578
2005-04-21,52216,1604006,Blue Shark,99.92098691002091
2005-04-22,52129,1504009,Shortfin Mako Shark,106.83260803299387
2005-04-22,52153,1704021,Salmon Shark,21.752011275657125
2005-04-22,52216,1604006,Blue Shark,21.790411185740172
2005-04-22,52941,1704025,Salmon Shark,47.27907537008985
2005-04-22,52942,1704026,Salmon Shark,545.1824885288389
2005-04-23,52121,1504011,Shortfin Mako Shark,95.7281098860846
2005-04-23,52149,1704014,Salmon Shark,77.38951627665692
2005-04-23,52216,1604006,Blue Shark,29.020563185746234
2005-04-24,52132,1504006,Shortfin Mako Shark,38.79038522651251
2005-04-24,52140,1704008,Salmon Shark,109.22048519376797
2005-04-24,52151,1704007,Salmon Shark,97.93566187480893
2005-04-24,52153,1704021,Salmon Shark,3.489909236710777
2005-04-24,52155,1704002,Salmon Shark,219.8895752774991
2005-04-25,41679,1703011,Salmon Shark,52.631033860233075
2005-04-25,52119,1504005,Shortfin Mako Shark,285.97562384770686
2005-04-25,52122,1504010,Shortfin Mako Shark,48.509482487070315
2005-04-25,52149,1704014,Salmon Shark,40.36057926569925
2005-04-26,41679,1703011,Salmon Shark,1.647696493539792
2005-04-26,52116,1504007,Shortfin Mako Shark,1009.8523704039058
2005-04-26,52129,1504009,Shortfin Mako Shark,183.85284491986422
2005-04-26,52140,1704008,Salmon Shark,132.42878586070228
2005-04-26,52151,1704007,Salmon Shark,78.08351733744165
2005-04-26,52155,1704002,Salmon Shark,106.90986897412012
2005-04-26,52216,1604006,Blue Shark,120.4664147286178
2005-04-27,52149,1704014,Salmon Shark,56.30096296727361
2005-04-28,41677,1703013,Salmon Shark,137.28092744274622
2005-04-28,41679,1703011,Salmon Shark,7.0292469527702295
2005-04-28,52132,1504006,Shortfin Mako Shark,89.34214917827099
2005-04-28,52151,1704007,Salmon Shark,67.54199411175686
2005-04-28,52152,1704009,Salmon Shark,73.0424679440729
2005-04-28,52155,1704002,Salmon Shark,46.685990080292726
2005-04-29,41677,1703013,Salmon Shark,31.667851713194356
2005-04-29,52119,1504005,Shortfin Mako Shark,157.88112862825005
2005-04-29,52122,1504010,Shortfin Mako Shark,59.725838204789234
2005-04-29,52141,1704017,Salmon Shark,370.55217032417164
2005-04-29,52149,1704014,Salmon Shark,40.97886675558045
2005-04-29,52216,1604006,Blue Shark,110.61412736421937
2005-04-29,52218,1504013,Shortfin Mako Shark,351.6815590503743
2005-04-30,52132,1504006,Shortfin Mako Shark,8.803184007077709
2005-04-30,52140,1704008,Salmon Shark,83.3108399437017
2005-04-30,52151,1704007,Salmon Shark,82.91068036239808
2005-04-30,52152,1704009,Salmon Shark,26.787492857519883
2005-04-30,52155,1704002,Salmon Shark,43.124543389243975
2005-04-30,52216,1604006,Blue Shark,67.04558252195677
2005-04-30,53793,1604016,Blue Shark,212.9940204337946
2005-05-01,41665,1703004,Salmon Shark,44.32033377129804
2005-05-01,52122,1504010,Shortfin Mako Shark,90.73072217262381
2005-05-01,52141,1704017,Salmon Shark,65.46937783425598
2005-05-01,52218,1504013,Shortfin Mako Shark,54.932263965907886
2005-05-01,54567,3305001,Juvenile White Shark,0
2005-05-02,52151,1704007,Salmon Shark,70.28602922018472
2005-05-02,52155,1704002,Salmon Shark,19.873254317785005
2005-05-02,52218,1504013,Shortfin Mako Shark,29.464888442413265
2005-05-02,53793,1604016,Blue Shark,33.92441377438376
2005-05-03,41679,1703011,Salmon Shark,46.13445671312906
2005-05-03,52117,1504008,Shortfin Mako Shark,235.1290306288967
2005-05-03,52119,1504005,Shortfin Mako Shark,330.5829811777939
2005-05-03,52121,1504011,Shortfin Mako Shark,14.985148490900244
2005-05-03,52122,1504010,Shortfin Mako Shark,121.86306352849145
2005-05-03,52141,1704017,Salmon Shark,176.9614235825302
2005-05-03,52149,1704014,Salmon Shark,157.45717682517957
2005-05-03,52218,1504013,Shortfin Mako Shark,6.268731026891186
2005-05-03,52934,1904010,White Shark,0
2005-05-03,54567,3305001,Juvenile White Shark,0
2005-05-04,52129,1504009,Shortfin Mako Shark,237.2772083053946
2005-05-04,52151,1704007,Salmon Shark,80.8504555889936
2005-05-04,52153,1704021,Salmon Shark,50.11769357642346
2005-05-04,52155,1704002,Salmon Shark,22.080188123419973
2005-05-04,52934,1904010,White Shark,2.2940518368143876
2005-05-05,41679,1703011,Salmon Shark,39.654903770190785
2005-05-05,52141,1704017,Salmon Shark,193.49148663947685
2005-05-05,52924,1604009,Blue Shark,11.84204835204201
2005-05-05,52934,1904010,White Shark,8.461204180861625
2005-05-06,41677,1703013,Salmon Shark,69.52656947730095
2005-05-06,52132,1504006,Shortfin Mako Shark,82.11795813179202
2005-05-06,52151,1704007,Salmon Shark,70.11804212680093
2005-05-06,52155,1704002,Salmon Shark,21.191217901649573
2005-05-06,52934,1904010,White Shark,6.956059726572136
2005-05-07,41665,1703004,Salmon Shark,16.369791549773794
2005-05-07,52117,1504008,Shortfin Mako Shark,225.7516076366113
2005-05-07,52119,1504005,Shortfin Mako Shark,257.94357012500166
2005-05-07,52121,1504011,Shortfin Mako Shark,58.36416054248376
2005-05-07,52141,1704017,Salmon Shark,115.61794356923399
2005-05-07,52216,1604006,Blue Shark,156.5266309299364
2005-05-07,52942,1704026,Salmon Shark,427.3890147174549
2005-05-07,54586,1604005,Blue Shark,2272.472743814665
2005-05-08,52132,1504006,Shortfin Mako Shark,41.9388200978362
2005-05-08,52151,1704007,Salmon Shark,54.44806854541196
2005-05-08,52153,1704021,Salmon Shark,6.299172932892827
2005-05-08,52155,1704002,Salmon Shark,27.733126704005674
2005-05-08,52924,1604009,Blue Shark,80.84046015032227
2005-05-09,52119,1504005,Shortfin Mako Shark,110.41513814806225
2005-05-09,52121,1504011,Shortfin Mako Shark,52.11861850956659
2005-05-09,52141,1704017,Salmon Shark,193.56704072766786
2005-05-09,52149,1704014,Salmon Shark,398.113037391951
2005-05-09,52934,1904010,White Shark,32.533128363383966
2005-05-10,41677,1703013,Salmon Shark,16.10102219556933
2005-05-10,52129,1504009,Shortfin Mako Shark,142.89145536749413
2005-05-10,52140,1704008,Salmon Shark,51.4540074786737
2005-05-10,52155,1704002,Salmon Shark,7.858708615746578
2005-05-10,52929,1904007,White Shark,0
2005-05-10,52934,1904010,White Shark,12.923788340315864
2005-05-11,41665,1703004,Salmon Shark,34.79256481822351
2005-05-11,52117,1504008,Shortfin Mako Shark,261.91571757205134
2005-05-11,52119,1504005,Shortfin Mako Shark,106.39236617300413
2005-05-11,52122,1504010,Shortfin Mako Shark,550.3109450166999
2005-05-11,52141,1704017,Salmon Shark,145.57678843048788
2005-05-11,52149,1704014,Salmon Shark,126.46176115206576
2005-05-11,52216,1604006,Blue Shark,175.1273783650377
2005-05-11,52934,1904010,White Shark,13.338087429421499
2005-05-12,52132,1504006,Shortfin Mako Shark,13.37382423151554
2005-05-12,52140,1704008,Salmon Shark,7.101705060357017
2005-05-12,52153,1704021,Salmon Shark,35.90996996263872
2005-05-12,52216,1604006,Blue Shark,31.397398784206388
2005-05-12,52934,1904010,White Shark,11.609298371453983
2005-05-13,41679,1703011,Salmon Shark,19.42258267115078
2005-05-13,52121,1504011,Shortfin Mako Shark,139.3397784841461
2005-05-13,52141,1704017,Salmon Shark,87.21035220006013
2005-05-13,52149,1704014,Salmon Shark,82.90975775089443
2005-05-13,52216,1604006,Blue Shark,32.246529736490466
2005-05-13,52924,1604009,Blue Shark,60.44067300964895
2005-05-13,52934,1904010,White Shark,15.070910004883928
2005-05-14,52132,1504006,Shortfin Mako Shark,95.57377235717905
2005-05-14,52153,1704021,Salmon Shark,13.38820962696358
2005-05-14,52155,1704002,Salmon Shark,89.74517650223794
2005-05-14,52216,1604006,Blue Shark,37.91354547461114
2005-05-14,52924,1604009,Blue Shark,61.266366892468035
2005-05-14,52934,1904010,White Shark,17.100272441948388
2005-05-15,41665,1703004,Salmon Shark,22.092264710873344
2005-05-15,52116,1504007,Shortfin Mako Shark,1174.547611893322
2005-05-15,52119,1504005,Shortfin Mako Shark,196.23015863402534
2005-05-15,52121,1504011,Shortfin Mako Shark,86.8196221635283
2005-05-15,52141,1704017,Salmon Shark,85.74496626457697
2005-05-15,52924,1604009,Blue Shark,35.35683297512409
2005-05-15,52929,1904007,White Shark,69.03106228762431
2005-05-16,52153,1704021,Salmon Shark,10.455811348122642
2005-05-16,52155,1704002,Salmon Shark,10.493288349992419
2005-05-16,52218,1504013,Shortfin Mako Shark,123.57986540279992
2005-05-16,52924,1604009,Blue Shark,24.67907370244164
2005-05-16,52929,1904007,White Shark,53.302381633275154
2005-05-17,52116,1504007,Shortfin Mako Shark,39.43990492035104
2005-05-17,52119,1504005,Shortfin Mako Shark,112.7393697841062
2005-05-17,52122,1504010,Shortfin Mako Shark,517.7103206309829
2005-05-17,52929,1904007,White Shark,18.97333049052323
2005-05-18,41679,1703011,Salmon Shark,34.35502551172111
2005-05-18,52151,1704007,Salmon Shark,577.386029641422
2005-05-18,52929,1904007,White Shark,13.808622808964202
2005-05-19,52116,1504007,Shortfin Mako Shark,28.170759929724674
2005-05-19,52121,1504011,Shortfin Mako Shark,113.31385342394508
2005-05-19,52122,1504010,Shortfin Mako Shark,72.05814375921463
2005-05-19,52141,1704017,Salmon Shark,42.82970336315483
2005-05-19,52218,1504013,Shortfin Mako Shark,167.52899182995836
2005-05-19,52929,1904007,White Shark,15.240454463748776
2005-05-20,52140,1704008,Salmon Shark,18.81961902113145
2005-05-20,52155,1704002,Salmon Shark,9.681554501715585
2005-05-21,52116,1504007,Shortfin Mako Shark,71.3607251324466
2005-05-21,52122,1504010,Shortfin Mako Shark,52.75535208842207
2005-05-21,52141,1704017,Salmon Shark,29.054719427002734
2005-05-21,52149,1704014,Salmon Shark,80.37776556255736
2005-05-21,52218,1504013,Shortfin Mako Shark,129.57983870007962
2005-05-22,52132,1504006,Shortfin Mako Shark,64.2252148253166
2005-05-22,52929,1904007,White Shark,36.67436765823168
2005-05-23,41665,1703004,Salmon Shark,17.087989843669543
2005-05-23,52121,1504011,Shortfin Mako Shark,20.486549151139688
2005-05-23,52141,1704017,Salmon Shark,89.85489119445903
2005-05-23,52149,1704014,Salmon Shark,153.65137703901772
2005-05-23,52218,1504013,Shortfin Mako Shark,139.20824195873783
2005-05-24,52132,1504006,Shortfin Mako Shark,64.59988852916449
2005-05-24,52140,1704008,Salmon Shark,1.9223189806462715
2005-05-24,52151,1704007,Salmon Shark,106.60708010939929
2005-05-25,52122,1504010,Shortfin Mako Shark,34.37120907302482
2005-05-25,52141,1704017,Salmon Shark,146.6620327007244
2005-05-26,52132,1504006,Shortfin Mako Shark,17.153592786235723
2005-05-26,52140,1704008,Salmon Shark,2.0760020822925367
2005-05-26,52151,1704007,Salmon Shark,50.56517287733574
2005-05-27,52121,1504011,Shortfin Mako Shark,10.268605875575489
2005-05-27,52122,1504010,Shortfin Mako Shark,74.32483152700888
2005-05-27,52141,1704017,Salmon Shark,140.88675212041667
2005-05-27,52218,1504013,Shortfin Mako Shark,47.987503864262244
2005-05-28,52151,1704007,Salmon Shark,44.000458788168416
2005-05-28,52153,1704021,Salmon Shark,11.768180290493211
2005-05-28,52218,1504013,Shortfin Mako Shark,14.004479207436287
2005-05-29,52116,1504007,Shortfin Mako Shark,184.15253214278457
2005-05-29,52122,1504010,Shortfin Mako Shark,75.2172948165523
2005-05-29,52218,1504013,Shortfin Mako Shark,31.76175336784807
2005-05-31,52121,1504011,Shortfin Mako Shark,191.8270739977608
2005-05-31,52122,1504010,Shortfin Mako Shark,35.24215237967274
2005-05-31,52141,1704017,Salmon Shark,320.70725931459106
2005-05-31,52216,1604006,Blue Shark,429.8512648955626
2005-06-01,41679,1703011,Salmon Shark,336.49769821403777
2005-06-01,52151,1704007,Salmon Shark,309.75476674262796
2005-06-01,52153,1704021,Salmon Shark,40.50484536020264
2005-06-02,41679,1703011,Salmon Shark,102.80577025973129
2005-06-02,52121,1504011,Shortfin Mako Shark,48.02565951917815
2005-06-03,41679,1703011,Salmon Shark,56.586908645940284
2005-06-03,52140,1704008,Salmon Shark,2.72753581005709
2005-06-03,52218,1504013,Shortfin Mako Shark,9.323105443820213
2005-06-04,41679,1703011,Salmon Shark,132.72464660748886
2005-06-04,52116,1504007,Shortfin Mako Shark,105.67190458468681
2005-06-04,52119,1504005,Shortfin Mako Shark,1120.3151706464894
2005-06-04,52121,1504011,Shortfin Mako Shark,64.9491961624428
2005-06-05,41665,1703004,Salmon Shark,57.66379251675727
2005-06-05,52132,1504006,Shortfin Mako Shark,157.56299975173346
2005-06-05,52140,1704008,Salmon Shark,6.6420784030740325
2005-06-05,52218,1504013,Shortfin Mako Shark,9.287071444996958
2005-06-06,41679,1703011,Salmon Shark,150.30680102183643
2005-06-06,52119,1504005,Shortfin Mako Shark,186.19185590941117
2005-06-06,52141,1704017,Salmon Shark,534.4407299059524
2005-06-06,52218,1504013,Shortfin Mako Shark,10.800348097580653
2005-06-07,41677,1703013,Salmon Shark,239.01037841433157
2005-06-07,41679,1703011,Salmon Shark,64.00875412902168
2005-06-07,52140,1704008,Salmon Shark,13.653817942828123
2005-06-07,52155,1704002,Salmon Shark,30.54085217848689
2005-06-08,41679,1703011,Salmon Shark,75.58579557537813
2005-06-08,52119,1504005,Shortfin Mako Shark,165.59164208473726
2005-06-08,52218,1504013,Shortfin Mako Shark,25.460177867508165
2005-06-09,41679,1703011,Salmon Shark,67.8137842946712
2005-06-09,52140,1704008,Salmon Shark,1.2751452812470365
2005-06-09,52218,1504013,Shortfin Mako Shark,15.897354891137164
2005-06-09,52932,5205002,Manta Ray,6.945057202842676
2005-06-10,41677,1703013,Salmon Shark,5.305073220975595
2005-06-10,41679,1703011,Salmon Shark,96.08051962432762
2005-06-10,52119,1504005,Shortfin Mako Shark,113.91150899659138
2005-06-10,52121,1504011,Shortfin Mako Shark,293.7601848910511
2005-06-10,52141,1704017,Salmon Shark,135.60008984121612
2005-06-10,52932,5205002,Manta Ray,20.488061224645904
2005-06-11,41665,1703004,Salmon Shark,49.44048963756089
2005-06-11,41677,1703013,Salmon Shark,6.134579326207288
2005-06-11,52140,1704008,Salmon Shark,10.337915369182566
2005-06-11,52932,5205002,Manta Ray,16.817336210341328
2005-06-11,53793,1604016,Blue Shark,300.7130552381975
2005-06-12,52116,1504007,Shortfin Mako Shark,70.72946168594947
2005-06-12,52141,1704017,Salmon Shark,99.1688739552805
2005-06-12,52932,5205002,Manta Ray,12.88957501118414
2005-06-13,41665,1703004,Salmon Shark,9.762897943916318
2005-06-13,52132,1504006,Shortfin Mako Shark,213.36130679410508
2005-06-13,52140,1704008,Salmon Shark,9.967178436696146
2005-06-13,53793,1604016,Blue Shark,81.06304166284158
2005-06-14,41677,1703013,Salmon Shark,1.257588407812257
2005-06-14,52119,1504005,Shortfin Mako Shark,320.21843926361214
2005-06-14,52122,1504010,Shortfin Mako Shark,114.53225257837367
2005-06-14,52932,5205002,Manta Ray,40.565028273907664
2005-06-15,41665,1703004,Salmon Shark,29.998031297633844
2005-06-15,41679,1703011,Salmon Shark,210.45632965353772
2005-06-15,52140,1704008,Salmon Shark,8.166806428377368
2005-06-15,52155,1704002,Salmon Shark,313.95157247010906
2005-06-15,52218,1504013,Shortfin Mako Shark,61.297984565236426
2005-06-15,52932,5205002,Manta Ray,17.115371563191808
2005-06-16,52116,1504007,Shortfin Mako Shark,59.85673668309421
2005-06-16,52122,1504010,Shortfin Mako Shark,68.80012683940241
2005-06-16,52932,5205002,Manta Ray,25.811989477919443
2005-06-17,52140,1704008,Salmon Shark,8.699600579721302
2005-06-17,52932,5205002,Manta Ray,23.05390186765274
2005-06-18,52121,1504011,Shortfin Mako Shark,211.9136416985735
2005-06-18,52122,1504010,Shortfin Mako Shark,34.816184760975304
2005-06-18,52932,5205002,Manta Ray,20.578236857519407
2005-06-19,52132,1504006,Shortfin Mako Shark,113.880366370046
2005-06-19,52134,1805002,Common Thresher Shark,0
2005-06-19,52155,1704002,Salmon Shark,213.02264874996226
2005-06-19,52932,5205002,Manta Ray,36.36841517063636
2005-06-20,52116,1504007,Shortfin Mako Shark,47.55928971444106
2005-06-20,52122,1504010,Shortfin Mako Shark,32.215611858449876
2005-06-20,52932,5205002,Manta Ray,36.21821816946186
2005-06-21,41679,1703011,Salmon Shark,20.00641723772182
2005-06-21,52140,1704008,Salmon Shark,4.303137716274553
2005-06-21,52932,5205002,Manta Ray,13.531455006904858
2005-06-22,52116,1504007,Shortfin Mako Shark,15.480249865652725
2005-06-22,52122,1504010,Shortfin Mako Shark,74.88585891429841
2005-06-22,52124,1505001,Salmon Shark,2741.9050469431822
2005-06-22,52149,1704014,Salmon Shark,770.5136352070347
2005-06-23,41665,1703004,Salmon Shark,17.223861833699516
2005-06-23,52153,1704021,Salmon Shark,75.75996108255478
2005-06-24,41679,1703011,Salmon Shark,7.7687642904148
2005-06-24,52124,1505001,Salmon Shark,38.35979959308268
2005-06-24,54586,1604005,Blue Shark,2255.773276070621
2005-06-25,41679,1703011,Salmon Shark,11.395971035633524
2005-06-25,52140,1704008,Salmon Shark,3.2761346491499594
2005-06-26,52122,1504010,Shortfin Mako Shark,250.7597815842042
2005-06-26,52149,1704014,Salmon Shark,168.80922060691938
2005-06-27,41665,1703004,Salmon Shark,12.248320051955426
2005-06-27,41679,1703011,Salmon Shark,2.0303971264606524
2005-06-27,52140,1704008,Salmon Shark,3.1371065228055754
2005-06-27,52155,1704002,Salmon Shark,177.13394916680727
2005-06-27,52216,1604006,Blue Shark,1579.4174563874722
2005-06-28,52116,1504007,Shortfin Mako Shark,28.333017327443386
2005-06-28,52124,1505001,Salmon Shark,21.00499995060982
2005-06-28,52132,1504006,Shortfin Mako Shark,137.51408428037783
2005-06-28,52134,1805002,Common Thresher Shark,63.88555904487712
2005-06-29,52140,1704008,Salmon Shark,2.764139002831085
2005-06-29,52155,1704002,Salmon Shark,8.488379774229095
2005-06-29,52216,1604006,Blue Shark,147.10624864145788
2005-06-30,52119,1504005,Shortfin Mako Shark,1041.7428135867965
2005-06-30,52124,1505001,Salmon Shark,9.908766940264904
2005-06-30,52134,1805002,Common Thresher Shark,9.886230064821675
2005-06-30,52216,1604006,Blue Shark,92.19045552736705
2005-07-01,41665,1703004,Salmon Shark,15.015613398850736
2005-07-01,52119,1504005,Shortfin Mako Shark,17.54906247899301
2005-07-01,52134,1805002,Common Thresher Shark,12.597689147795395
2005-07-01,52155,1704002,Salmon Shark,10.854067360712982
2005-07-02,52116,1504007,Shortfin Mako Shark,121.49158045448023
2005-07-02,52124,1505001,Salmon Shark,36.08473349206407
2005-07-02,52134,1805002,Common Thresher Shark,29.201884025214508
2005-07-03,52119,1504005,Shortfin Mako Shark,33.91372222731782
2005-07-03,52134,1805002,Common Thresher Shark,11.321399148366032
2005-07-03,52153,1704021,Salmon Shark,269.0453294408776
2005-07-04,52124,1505001,Salmon Shark,81.85466548670277
2005-07-04,52132,1504006,Shortfin Mako Shark,218.0339483880592
2005-07-04,52134,1805002,Common Thresher Shark,19.15126536493008
2005-07-04,52149,1704014,Salmon Shark,573.8371967619992
2005-07-05,41677,1703013,Salmon Shark,0.5904619566465991
2005-07-05,52116,1504007,Shortfin Mako Shark,127.78013523145194
2005-07-05,52124,1505001,Salmon Shark,1.028428441911651
2005-07-05,52134,1805002,Common Thresher Shark,34.22858008446312
2005-07-05,52153,1704021,Salmon Shark,81.26069562740498
2005-07-05,52155,1704002,Salmon Shark,85.71096647038846
2005-07-06,52134,1805002,Common Thresher Shark,9.418744789745109
2005-07-07,41677,1703013,Salmon Shark,1.448509642967204
2005-07-07,52116,1504007,Shortfin Mako Shark,124.29583124544878
2005-07-07,52119,1504005,Shortfin Mako Shark,129.4037949242187
2005-07-07,52134,1805002,Common Thresher Shark,37.0807936257272
2005-07-07,52153,1704021,Salmon Shark,103.94092066105367
2005-07-07,52155,1704002,Salmon Shark,30.240715165766783
2005-07-08,52132,1504006,Shortfin Mako Shark,108.84088507798097
2005-07-09,52116,1504007,Shortfin Mako Shark,27.18232390209511
2005-07-09,52134,1805002,Common Thresher Shark,52.245657065866425
2005-07-09,52153,1704021,Salmon Shark,122.71768594311462
2005-07-09,52216,1604006,Blue Shark,411.1502873104062
2005-07-09,52942,1704026,Salmon Shark,341.9432361850518
2005-07-09,53793,1604016,Blue Shark,354.83574171827115
2005-07-09,54572,1605001,Blue Shark,3.3319577675770478
2005-07-09,54591,1505004,Shortfin Mako Shark,0
2005-07-10,52134,1805002,Common Thresher Shark,23.489014582924078
2005-07-10,52155,1704002,Salmon Shark,69.91700395018331
2005-07-10,54572,1605001,Blue Shark,6.4421197484306205
2005-07-10,54591,1505004,Shortfin Mako Shark,28.089751232168496
2005-07-11,52116,1504007,Shortfin Mako Shark,64.53919651827553
2005-07-11,52134,1805002,Common Thresher Shark,54.25478387504622
