scientific_name,common_name,group,transmitter_id,tag_id,num_det,days_det,num_stat,DI,mcp,bbk50,bbk95,BodyLength_mm,sex,ReleaseDate,release_latitude,release_longitude,tag_project_name,IUCN,mass.g,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,comment
Galeocerdo cuvier,Tiger Shark,shark,A69-9001-23185,128161065,682,52,21,0.014689266,1601206935,237079867.9,2903369396,2680,FEMALE,2015-05-02,-23.02,113.8,WA tiger shark tracking,NT,178932.6302,0,0,0,0.325450453,84.8209207,1.270589967,8.224901126,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14564,128160781,62,17,17,0.004657534,288743394.9,214865054.8,2029624582,3030,FEMALE,2015-04-27,-23.02,113.8,WA tiger shark tracking,NT,263719.5358,0,0,0.664942032,1.940855188,129.7171271,6.621476163,17.65018951,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13771,130193643,160,32,25,0.083769634,556202899.8,311371080.5,1821336750,1560,FEMALE,2013-09-27,-18.6316,147.2967,AATAMS Heron Island,NT,32363.63745,0,0,0,1.579991378,50.01965807,5.305826464,11.63182638,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14540,128160746,23,6,16,0.001643836,481392056,179450935.1,1497407342,3040,FEMALE,2015-04-25,-23.02,113.8,WA tiger shark tracking,NT,266479.6939,0,0,0.769064551,27.63506599,56.6661626,13.96055113,21.92519196,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14544,128160751,62,16,14,0.004383562,350663773.7,102927462.3,1483405056,2850,FEMALE,2015-04-25,-23.02,113.8,WA tiger shark tracking,NT,217316.8264,0,0,0.322968648,6.240163062,60.98531818,5.057925771,12.04426462,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14548,128160756,13,3,14,0.000821918,336587148.7,267356115.8,1482956349,3900,FEMALE,2015-04-27,-23.02,113.8,WA tiger shark tracking,NT,585528.1172,0,0.645937295,0.792029184,10.89429471,58.2514816,13.81778069,21.26012568,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13812,94997842,210,41,32,0.105670103,1816668152,167743124.7,1342573249,1880,FEMALE,2013-09-28,-18.5303,147.4005,Townsville Reefs,NT,58360.95639,0,0,0,5.512333482,70.17768639,5.62236473,11.56404324,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14798,51448637,1156,61,59,0.074029126,796784384.7,162037593.8,1325689921,,FEMALE,2012-09-20,-23.4505,152.0081,AATAMS Heron Island,NT,,0,0,0,0.199386112,756.0525418,4.534064659,50.99029588,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14797,51448633,741,70,43,0.084951456,124961571.4,143174813.7,1079023691,2080,FEMALE,2012-09-19,-23.4377,151.9959,AATAMS Heron Island,NT,80327.40461,0,0,0,1.363520876,21.60183003,1.42029679,3.036294006,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13825,94997852,154,32,23,0.132780083,864271195.6,64143080.23,625965474.6,1750,FEMALE,2014-02-15,-18.5303,147.4005,Townsville Reefs,NT,46535.44063,0,0,0,1.382874645,29.41002272,3.550119313,6.995936592,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13738,77523274,2618,251,60,0.301320528,125541735.9,69873926.47,538321427.3,3200,FEMALE,2013-08-22,-23.4363,151.9983,AATAMS Heron Island,NT,313370.0797,0,0,0,1.419088387,20.72580011,1.390587408,2.883703628,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-15940,51448725,16854,581,30,0.705097087,84277860.64,10483900.91,447222570.8,1900,FEMALE,2011-08-08,-23.4363,152.0023,AATAMS Heron Island,NT,60345.51189,0,0,0,0,11.09615031,0.443400988,1.14873926,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14536,128160736,117,20,19,0.005479452,138452709.2,66790994.96,418847418.9,3900,FEMALE,2015-04-27,-23.02,113.8,WA tiger shark tracking,NT,585528.1172,0,0,0.792029184,6.240163062,129.6796365,4.135375222,10.46100211,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14550,128160761,86,18,13,0.004931507,86306965.6,17569287.86,384732869.9,3730,FEMALE,2015-04-23,-23.02,113.8,WA tiger shark tracking,NT,508608.3726,0,0,0.664942032,1.940855188,13.78475268,2.150218318,3.194647648,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-15946,51448749,2656,123,39,0.149271845,125026834.6,21716109.31,150028735.3,1960,FEMALE,2012-02-07,-23.4461,151.9223,AATAMS Heron Island,NT,66575.24634,0,0,0,0,17.96386452,0.545277413,1.439810148,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13742,77523327,16556,725,71,0.868263473,125541726.2,29688302.26,115362321.6,3680,FEMALE,2013-08-24,-23.4478,151.9257,AATAMS Heron Island,NT,487374.3889,0,0,0,0.959006901,21.73766884,0.838509039,1.963214682,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14800,51448845,10349,491,51,0.595873786,611553260.8,13692835.17,115308085.6,1780,FEMALE,2013-03-14,-23.451,151.947,AATAMS Heron Island,NT,49103.31401,0,0,0,0,65.81547934,0.506392406,2.234942926,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-1303-8235,19979367,4952,91,37,0.631944444,221628117.5,9905728.199,107724794.2,3960,FEMALE,2008-02-24,-21.9951,113.9064,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,614469.5752,0,0,0,0,74.27485134,0.396133388,2.605429273,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13736,77523147,12939,620,46,0.744297719,98564719.27,10212614.56,105530350.5,2190,FEMALE,2013-08-16,-23.4445,151.9495,AATAMS Heron Island,NT,94533.77471,0,0,0,0,14.50604998,0.476600981,1.2188103,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13740,77523307,14533,705,56,0.834319527,123281920.8,12445278.59,87982708.65,2670,FEMALE,2013-08-24,-23.4478,151.9258,AATAMS Heron Island,NT,176831.3174,0,0,0,0,14.84491625,0.587683432,1.408513538,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13769,94997781,49,9,13,0.024725275,31360139.78,10389450.28,80598570.48,,,2013-07-30,-18.75,147.2833,Townsville Reefs,NT,,0,0,0,0.935822437,22.7953174,2.056497825,5.121551919,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-1303-60937,129560080,255,9,34,0.142857143,17249279.76,16055765.7,79359198.29,2500,FEMALE,2009-09-04,-21.8281,114.1851,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),NT,143639.5461,0,0,0,1.107322115,31.01276435,0.740407226,2.20293517,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-1303-64957,4462716,9,1,4,0.001165501,,,,,FEMALE,2010-08-12,-19.392,155.8561,QLD Large Shark Tagging Program,NT,,0,0,0,1.140607056,602.3744097,67.36930536,200.6281213,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14534,128160729,15,3,19,0.000821918,,,,4070,FEMALE,2015-04-24,-23.02,113.8,WA tiger shark tracking,NT,670041.8511,0,0.697984149,0.7693315,19.07418826,138.9048636,25.59255035,43.82747097,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14552,128160766,12,4,10,0.00109589,,,,3720,FEMALE,2015-04-23,-23.02,113.8,WA tiger shark tracking,NT,504311.9819,0,0.182756566,1.016926823,40.57236477,129.3455713,20.95044799,35.54883192,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14528,128160726,0,0,8,0,,,,3910,FEMALE,2015-04-24,-23.02,113.8,WA tiger shark tracking,NT,590285.5473,0,0.370249006,8.85156924,68.72216619,84.69160806,29.90173593,38.25018908,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-14556,128160771,10,3,5,0.000821918,,,,3190,FEMALE,2015-04-23,-23.02,113.8,WA tiger shark tracking,NT,310285.9816,0,0,0,50.72095279,84.68195601,23.72256113,37.23113867,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9001-23192,128161073,0,0,1,0,,,,3930,FEMALE,2015-05-03,-23.02,113.8,WA tiger shark tracking,NT,599879.5483,0,12.55494676,25.10989352,37.66484028,50.21978705,25.10989352,35.51075197,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-13770,130193633,9,2,6,0.006024096,,,,920,MALE,2013-07-31,-18.7442,147.256,AATAMS Heron Island,NT,6100.327219,0,0,2.446086526,20.32979384,49.7829618,14.11443976,19.39845362,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-1303-53386,129560072,15,1,1,Inf,,,,3000,FEMALE,2010-06-18,-23.06,113.46,Ningaloo Manta Tracking,NT,255556.3999,0,0,0,0,30.62649506,2.041766337,7.90772702,P,Top,
Galeocerdo cuvier,Tiger Shark,shark,A69-9002-15942,51448733,27,2,3,0.002427184,,,,1700,FEMALE,2011-08-09,-23.433,151.968,AATAMS Heron Island,NT,42462.17034,0,0,0,0,4.224243539,0.269233831,0.951930512,P,Top,
Galeorhinus galeus,School Shark,shark,A69-1601-25856,110520985,25,3,5,0.002504174,,,,460,FEMALE,2014-02-26,-42.8072,147.5003,Chondrichthyan monitoring of south-east Australia,VU,418.2266698,0,0,0,0.401643584,63.08633405,2.782837982,12.10966413,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-25836,110521061,7,1,1,0.000834725,,,,460,FEMALE,2014-02-26,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,418.2266698,0,0,0,0,69.58133385,9.940190551,26.29927218,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1303-8645,5354202,126,9,2,0.0072,,,,390,MALE,2008-02-04,-42.9996,147.7841,Seven Gill tracking in Coastal Tasmania,VU,254.0377077,0,0,0,0,7.627641301,0.164084239,1.072010965,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-25850,110521005,374,20,12,0.016694491,11660.44092,40722787.61,212335767.8,495,MALE,2014-02-27,-42.8072,147.5003,Chondrichthyan monitoring of south-east Australia,VU,521.9041772,0,0,0,0,244.6284428,1.705832424,18.02189103,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1303-8651,5354184,302,17,1,0.0136,,,,730,MALE,2008-02-21,-42.9996,147.7841,Seven Gill tracking in Coastal Tasmania,VU,1687.011758,0,0,0,0,5.747499945,0.018844262,0.32910089,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-31169,110519761,23,4,4,0.002994012,,,,405,MALE,2012-01-17,-42.8011,147.5021,Chondrichthyan monitoring of south-east Australia,VU,284.7064081,0,0,0,0.803075081,62.79844193,3.149510321,13.03844586,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1303-8650,5354188,143,9,1,0.0072,,,,680,MALE,2008-02-17,-42.9996,147.7841,Seven Gill tracking in Coastal Tasmania,VU,1361.63275,0,0,0,0,5.747499945,0.039913194,0.478958329,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-25829,110521065,64,1,5,0.000834725,,,,450,FEMALE,2014-02-26,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,391.3675952,0,0,0,0.780631731,58.93141694,1.813206197,8.039785421,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1105-11,110520933,3,1,3,0.003144654,,,,450,MALE,2013-02-19,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,391.3675952,0,0,0.793683954,0.811498381,1520.660688,304.4531741,679.8807876,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-31175,110519921,7,1,2,0.000748503,,,,385,FEMALE,2012-01-27,-42.8011,147.4949,Chondrichthyan monitoring of south-east Australia,VU,244.3286949,0,0,0,0,65.8747521,7.94406909,21.8034237,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-31160,110411719,15,3,3,0.002245509,,,,370,MALE,2012-01-14,-42.8011,147.5021,Chondrichthyan monitoring of south-east Australia,VU,216.6966906,0,0,0,0.399461844,275.736289,34.73371966,91.53890102,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-31172,110519749,3,1,2,0.000748503,,,,385,FEMALE,2012-01-17,-42.8011,147.4985,Chondrichthyan monitoring of south-east Australia,VU,244.3286949,0,0.401711032,0.803422064,31.02965323,61.2558844,20.68643549,35.13646981,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1601-25832,110521085,94,7,9,0.005843072,2133.01416,7330317.485,29977944.21,460,FEMALE,2014-02-26,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,418.2266698,0,0,0,0,61.33211182,0.958493878,6.336634596,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1303-8640,5354192,120,9,1,0.0072,,,,680,FEMALE,2008-02-16,-42.9996,147.7841,Seven Gill tracking in Coastal Tasmania,VU,1361.63275,0,0,0,0,5.747499945,0.047895833,0.524672562,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1105-10,110520905,1017,27,10,0.081081081,209923779.9,316140311.5,1530274268,445,FEMALE,2013-02-19,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,378.3818578,0,0,0,0,898.5417934,1.185157378,28.77586758,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1105-12,110520745,20,5,7,0.01572327,,,,620,MALE,2013-02-19,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,1030.163064,0,0,0.793683954,0.807453647,1520.660688,84.9721253,322.8060313,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-9002-14714,110520101,5,1,1,0.002403846,,,,510,MALE,2012-03-10,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,571.1431913,0,0,0,0,275.3477774,55.06955548,123.1392695,B,Carnivore,
Galeorhinus galeus,School Shark,shark,A69-1105-14,110520921,4,1,3,0.006493506,,,,455,FEMALE,2013-02-19,-42.7987,147.5044,Chondrichthyan monitoring of south-east Australia,VU,404.6480855,0,1.623153492,3.314599937,452.4277774,1796.316124,450.7363309,897.0550479,B,Carnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8350,19979067,6,1,2,0.333333333,,,,880,MALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,5898.99794,0,0,0,1.66098826,3.241367707,0.909336453,1.445668497,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22256,117394007,3,1,1,0.001949318,,,,1550,FEMALE,2015-03-03,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,33160.2483,0,0,0,4.467940674,8.935881348,2.978627116,5.159133502,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8260,19979457,539,37,4,0.059967585,,,,1403,MALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,24469.88854,0,0,0,0,2.321500428,0.066399304,0.293461153,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22264,117394031,474,26,4,0.050682261,,,,1480,FEMALE,2015-03-31,-27.3387,153.3915,Giant Shovelnose Moreton Bay,VU,28800.78508,0,0,0,0,10.96925668,0.083361093,0.684059998,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22265,117394034,10,1,1,0.001949318,,,,970,FEMALE,2015-02-10,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,7938.891819,0,0,0,0,3.243809945,0.324380994,1.025782772,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-15132,117076811,6,1,2,0.001949318,,,,1370,FEMALE,2015-01-07,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,22756.4139,0,0,0,0,9.067670292,1.527082181,3.308728227,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22266,117394037,707,31,2,0.06042885,,,,1580,MALE,2015-03-31,-27.3387,153.3915,Giant Shovelnose Moreton Bay,VU,35156.87053,0,0,0,0,6.838868403,0.024268482,0.386591204,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-15128,117076799,245,21,6,0.083003953,,,,1160,FEMALE,2015-01-08,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,13699.44464,0,0,0,0,10.76975244,0.216603465,1.039796481,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8243,19979537,159,25,8,0.040322581,,,,852,FEMALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,5344.989526,0,0,0,0,2.443734465,0.138938028,0.451552854,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8251,19979376,44,7,5,0.039106145,,,,978,MALE,2008-02-25,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,8140.284837,0,0,0,0,1.514301429,0.152998607,0.434099579,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-15129,117076802,4,1,1,0.001949318,,,,1410,FEMALE,2015-01-07,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,24844.16404,0,0,0,0,3.243809945,0.463401421,1.226044916,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22262,117394025,152,11,3,0.021442495,,,,1370,FEMALE,2015-03-10,-27.3387,153.3915,Giant Shovelnose Moreton Bay,VU,22756.4139,0,0,0,0,5.088931517,0.169634361,0.858207152,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22261,117394022,460,22,3,0.04288499,,,,1560,FEMALE,2015-03-10,-27.3387,153.3915,Giant Shovelnose Moreton Bay,VU,33817.08113,0,0,0,0,8.242709337,0.072457668,0.718384999,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8257,19979430,9,1,1,0.001356852,,,,2250,FEMALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,103338.6479,0,0,0,0,77.05618286,8.561798096,25.68539429,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22260,117394019,14,2,2,0.003898635,,,,1270,FEMALE,2015-02-10,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,18059.57157,0,0,0,0,12.00137637,1.342114448,3.56149546,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-15130,117076805,3,1,2,0.001949318,,,,1550,FEMALE,2015-01-08,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,33160.2483,0,0,3.214805256,7.089125457,9.067670292,3.874320201,4.601489171,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22258,117394013,267,18,2,0.035087719,,,,1630,MALE,2015-03-03,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,38661.46332,0,0,0,0,4.407014158,0.131399055,0.742168333,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-15131,117076808,5,1,1,0.001949318,,,,1100,FEMALE,2015-01-08,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,11650.74734,0,0,0,0,3.243809945,0.463401421,1.226044916,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8254,19979403,61,5,16,0.217391304,14486184.44,5123831.186,29451943.04,1820,FEMALE,2008-02-26,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,54115.7682,0,0,0,1.107325167,5.405287705,0.593621419,1.095483082,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8258,19979439,17,4,4,0.028776978,,,,1050,MALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,10109.58799,0,0,0,0,2.214428965,0.323113885,0.66440056,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22263,117394028,1577,58,4,0.113060429,,,,1660,MALE,2015-03-10,-27.3387,153.3915,Giant Shovelnose Moreton Bay,VU,40872.9292,0,0,0,0,11.8299221,0.042339649,0.600893555,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8242,19979528,50,2,8,0.054054054,,,,1191,MALE,2008-02-27,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,14846.94046,0,0,0,0,3.478878064,0.330892979,0.863521588,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22259,117394016,85,11,2,0.021442495,,,,1750,MALE,2015-02-11,-27.4235,153.4295,Giant Shovelnose Moreton Bay,VU,48014.4704,0,0,0,0,9.067670292,0.126922477,0.974585082,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1601-22267,117394040,1086,57,1,0.111111111,,,,1550,MALE,2015-03-31,-27.3387,153.3915,Giant Shovelnose Moreton Bay,VU,33160.2483,0,0,0,0,3.74703336,0.003387914,0.112670442,B,Omnivore,
Glaucostegus typus,Giant Shovelnose Ray,ray,A69-1303-8213,19979111,24,4,4,0.285714286,,,,2300,FEMALE,2008-02-24,-21.9688,113.939,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),VU,110503.49,0,0,0,0,2.443734465,0.221109487,0.594235768,B,Omnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29182,38938402,4355,202,13,0.673333333,100644849.1,2216072.483,49106151.61,,,2012-11-28,-12.2836,141.9676,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0,12.97181474,0.227370629,1.37863935,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29083,117074926,567,47,5,0.053348468,2473992.077,490904.8434,4357256.168,665,FEMALE,2013-07-30,-12.2836,141.9144,"Wenlock River Array, Gulf of Carpentaria",EN,2235.171392,0,0,0,0,6.277209648,0.098841229,0.641287395,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29193,38938446,601,32,9,0.260162602,55107571.47,6327925.222,75644830.87,,,2012-11-30,-12.3141,141.9368,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0.375725914,12.01674564,0.362712892,1.493212698,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29085,117074935,380,54,9,0.061293984,12815260.56,6457652.39,66325110.74,750,FEMALE,2013-07-09,-12.2818,141.9228,"Wenlock River Array, Gulf of Carpentaria",EN,3249.196992,0,0,0,0,7.621600415,0.260957282,1.146550362,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29190,38938438,0,0,1,NA,,,,,,2012-11-30,-12.3141,141.9368,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0.120394184,0.240788368,0.361182552,0.481576736,0.240788368,0.340526176,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29185,38938418,3871,203,15,0.604166667,149827713.1,2518264.185,47645558.38,,,2012-11-28,-12.2783,141.9667,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0,12.97181474,0.200594713,0.829529797,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29191,38938442,6755,321,17,0.502347418,105553660.8,2049288.907,58934722.36,,,2012-11-30,-12.3141,141.9368,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0,17.51140606,0.162531205,0.91631296,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29184,38938414,628,96,17,0.230215827,108883406.4,4063805.189,68910525.13,,,2012-11-28,-12.2913,141.9673,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0.293251689,18.73456262,0.547333923,1.613731887,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29189,38938434,1097,61,14,0.521367521,164558145.9,6792360.101,82146919.17,,,2012-11-30,-12.3141,141.9368,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0,11.73531078,0.278942594,1.345658259,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29188,38938430,3258,130,8,0.560344828,48936132.84,1216353.32,24437643.97,,,2012-11-30,-12.3141,141.9368,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0,13.60164707,0.170558927,0.698938596,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29082,117074921,2658,149,25,0.169125993,799167386.2,4919281.675,281534274.3,1020,,2013-07-10,-12.2777,141.967,"Wenlock River Array, Gulf of Carpentaria",EN,8454.385516,0,0,0,0,26.95972302,0.187641799,1.18554754,B,Carnivore,
Glyphis glyphis,Speartooth Shark,shark,A69-1601-29186,38938422,79,7,4,0.875,,,,,,2012-11-28,-12.2782,141.9677,"Wenlock River Array, Gulf of Carpentaria",EN,,0,0,0,0,2.170661204,0.166274056,0.523785745,B,Carnivore,
