"","G.species","Length_cm","body.mass.kg","sex","tag_id","tag_project_name","tag.type","num_det","days_det","num_stations","DI","ReleaseDate","release_latitude","release_longitude","days.at.liberty","dis_min","dis_25","dis_50","dis_75","dis_max","dis_mean","dis_sd","Habitat","Trophic.group","Common.Name","vel_min","vel_25","vel_50","vel_75","vel_max","vel_mean","vel_sd","subclass","superorder","order","family","Genus","species","IUCN_Scientific_name","size.at.mat","max.size","pup.size","length.weight.a","length.weight.b","habitat","habitat2","min.depth","max.depth","median.depth","range.depth","min.lat","max.lat","range.lat","area","age.mat","max.age","k","bearing.mode","trophic.mode","repro.coarse","mode","breeding.interval","development","litter.size","median.ED","Red.List.status.new"
"3330","Carcharhinus_limbatus",NA,NA,"F","1761",NA,"markrecap",NA,NA,NA,NA,1993-07-28,27.6963,-82.6748,1050,NA,NA,NA,NA,2.52725860846678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3331","Carcharhinus_limbatus",NA,NA,"M","1895",NA,"markrecap",NA,NA,NA,NA,1993-09-01,26.4332,-82.0166,5,NA,NA,NA,NA,17.4020647441636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3332","Carcharhinus_limbatus",NA,NA,"M","2113",NA,"markrecap",NA,NA,NA,NA,1994-03-15,26.4857,-82.1473,37,NA,NA,NA,NA,3.27326018826285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3333","Carcharhinus_limbatus",NA,NA,"F","2252",NA,"markrecap",NA,NA,NA,NA,1994-05-11,26.4842,-82.1473,38,NA,NA,NA,NA,0.141010922092278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3334","Carcharhinus_limbatus",NA,NA,"F","2258",NA,"markrecap",NA,NA,NA,NA,1994-05-11,26.4842,-82.1473,49,NA,NA,NA,NA,1.54136641589391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3335","Carcharhinus_limbatus",NA,NA,"M","2261",NA,"markrecap",NA,NA,NA,NA,1994-05-11,26.4842,-82.1473,10,NA,NA,NA,NA,1.62312933877932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3336","Carcharhinus_limbatus",NA,NA,"F","2320",NA,"markrecap",NA,NA,NA,NA,1994-05-18,28.9943,-82.7947,11,NA,NA,NA,NA,1.57899959276127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3337","Carcharhinus_limbatus",NA,NA,"F","2357",NA,"markrecap",NA,NA,NA,NA,1994-05-19,29.0027,-82.7947,315,NA,NA,NA,NA,277.285316055677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3338","Carcharhinus_limbatus",NA,NA,"M","2364",NA,"markrecap",NA,NA,NA,NA,1994-05-19,29.0027,-82.7947,143,NA,NA,NA,NA,9.5458456556123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3339","Carcharhinus_limbatus",NA,NA,"M","2375",NA,"markrecap",NA,NA,NA,NA,1994-05-24,27.8185,-82.473,332,NA,NA,NA,NA,43.5518743937819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3340","Carcharhinus_limbatus",NA,NA,"M","2724",NA,"markrecap",NA,NA,NA,NA,1994-05-26,28.9633,-82.8157,6,NA,NA,NA,NA,5.50876189263744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3341","Carcharhinus_limbatus",NA,NA,"F","2732",NA,"markrecap",NA,NA,NA,NA,1994-05-26,28.9633,-82.8157,334,NA,NA,NA,NA,8.28935925214072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3342","Carcharhinus_limbatus",NA,NA,"F","2751",NA,"markrecap",NA,NA,NA,NA,1994-06-02,27.6703,-82.664,2223,NA,NA,NA,NA,73.3628743847345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3343","Carcharhinus_limbatus",NA,NA,"F","2776",NA,"markrecap",NA,NA,NA,NA,1994-06-09,27.8362,-82.4048,112,NA,NA,NA,NA,25.897434343236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3344","Carcharhinus_limbatus",NA,NA,"M","2785",NA,"markrecap",NA,NA,NA,NA,1994-06-15,26.4643,-82.1005,82,NA,NA,NA,NA,3.70442150656332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3345","Carcharhinus_limbatus",NA,NA,"F","2930",NA,"markrecap",NA,NA,NA,NA,1994-09-07,29.0917,-82.885,155,NA,NA,NA,NA,19.997186433044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3346","Carcharhinus_limbatus",NA,NA,"M","3078",NA,"markrecap",NA,NA,NA,NA,1994-09-21,27.6723,-82.6448,130,NA,NA,NA,NA,25.939368132653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3347","Carcharhinus_limbatus",NA,NA,"F","3107",NA,"markrecap",NA,NA,NA,NA,1994-09-22,27.6868,-82.6308,227,NA,NA,NA,NA,15.2111036616473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3348","Carcharhinus_limbatus",NA,NA,"F","3825",NA,"markrecap",NA,NA,NA,NA,1995-04-13,27.6877,-82.6572,27,NA,NA,NA,NA,3.35334943936643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3349","Carcharhinus_limbatus",NA,NA,"M","3828",NA,"markrecap",NA,NA,NA,NA,1995-04-13,27.6877,-82.6572,294,NA,NA,NA,NA,176.483544240585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3350","Carcharhinus_limbatus",NA,NA,"F","3884",NA,"markrecap",NA,NA,NA,NA,1995-04-19,29.0463,-82.8665,21,NA,NA,NA,NA,9.77255303988185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3351","Carcharhinus_limbatus",NA,NA,"M","3901",NA,"markrecap",NA,NA,NA,NA,1995-04-27,25.8668,-81.6373,43,NA,NA,NA,NA,9.45199525366764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3352","Carcharhinus_limbatus",NA,NA,"F","3944",NA,"markrecap",NA,NA,NA,NA,1995-05-16,28.9613,-82.8045,13,NA,NA,NA,NA,3.75769876281687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3353","Carcharhinus_limbatus",NA,NA,"F","3949",NA,"markrecap",NA,NA,NA,NA,1995-05-16,28.9613,-82.8045,594,NA,NA,NA,NA,30.7290861212418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3354","Carcharhinus_limbatus",NA,NA,"M","3959",NA,"markrecap",NA,NA,NA,NA,1995-05-16,28.9613,-82.8045,88,NA,NA,NA,NA,4.46705786453081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3355","Carcharhinus_limbatus",NA,NA,"F","4006",NA,"markrecap",NA,NA,NA,NA,1995-05-24,26.5655,-82.1368,34,NA,NA,NA,NA,0.444849002622223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3356","Carcharhinus_limbatus",NA,NA,"M","4018",NA,"markrecap",NA,NA,NA,NA,1995-05-24,26.5655,-82.1368,737,NA,NA,NA,NA,20.0131072867048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3357","Carcharhinus_limbatus",NA,NA,"F","4053",NA,"markrecap",NA,NA,NA,NA,1995-05-24,26.5618,-82.148,16,NA,NA,NA,NA,0.419145041127677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3358","Carcharhinus_limbatus",NA,NA,"M","4086",NA,"markrecap",NA,NA,NA,NA,1995-05-26,26.4768,-82.1277,19,NA,NA,NA,NA,1.69603105904846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3359","Carcharhinus_limbatus",NA,NA,"F","4138",NA,"markrecap",NA,NA,NA,NA,1995-06-14,26.5567,-82.1488,365,NA,NA,NA,NA,18.7507793321548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3360","Carcharhinus_limbatus",NA,NA,"M","4143",NA,"markrecap",NA,NA,NA,NA,1995-06-14,26.5567,-82.1488,352,NA,NA,NA,NA,273.612447960174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3361","Carcharhinus_limbatus",NA,NA,"F","4152",NA,"markrecap",NA,NA,NA,NA,1995-06-14,26.5567,-82.1488,18,NA,NA,NA,NA,15.4984173888858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3362","Carcharhinus_limbatus",NA,NA,"M","4477",NA,"markrecap",NA,NA,NA,NA,1995-08-07,26.5557,-82.1368,161,NA,NA,NA,NA,233.709048541688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3363","Carcharhinus_limbatus",NA,NA,"M","4689",NA,"markrecap",NA,NA,NA,NA,1995-10-17,28.9588,-82.8128,495,NA,NA,NA,NA,470.897455295587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3364","Carcharhinus_limbatus",NA,NA,"F","5091",NA,"markrecap",NA,NA,NA,NA,1996-05-14,28.9553,-82.8205,32,NA,NA,NA,NA,3.9484544208507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3365","Carcharhinus_limbatus",NA,NA,"M","5150",NA,"markrecap",NA,NA,NA,NA,1995-12-01,27.3367,-82.6033,160,NA,NA,NA,NA,112.258284970899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3366","Carcharhinus_limbatus",NA,NA,"M","5242",NA,"markrecap",NA,NA,NA,NA,1996-06-25,28.9972,-82.8327,4,NA,NA,NA,NA,3.83964681478312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3367","Carcharhinus_limbatus",NA,NA,"M","5251",NA,"markrecap",NA,NA,NA,NA,1996-06-26,29.0037,-82.8027,342,NA,NA,NA,NA,3.08520748699355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3368","Carcharhinus_limbatus",NA,NA,"F","5256",NA,"markrecap",NA,NA,NA,NA,1996-06-26,29.0037,-82.8027,5,NA,NA,NA,NA,3.96136329527018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3369","Carcharhinus_limbatus",NA,NA,"M","5280",NA,"markrecap",NA,NA,NA,NA,1996-06-26,29.0037,-82.8027,24,NA,NA,NA,NA,3.30051867293402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3370","Carcharhinus_limbatus",NA,NA,"F","5321",NA,"markrecap",NA,NA,NA,NA,1996-06-27,29.0143,-82.8063,28,NA,NA,NA,NA,5.4656844446764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3371","Carcharhinus_limbatus",NA,NA,"F","5321",NA,"markrecap",NA,NA,NA,NA,1996-06-27,29.0143,-82.8063,84,NA,NA,NA,NA,2.15868424405107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3372","Carcharhinus_limbatus",NA,NA,"F","5326",NA,"markrecap",NA,NA,NA,NA,1996-06-27,29.0143,-82.8063,49,NA,NA,NA,NA,1.29229206488893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
"3373","Carcharhinus_limbatus",NA,NA,"F","5337",NA,"markrecap",NA,NA,NA,NA,1996-06-27,29.0143,-82.8063,63,NA,NA,NA,NA,1.16017409342028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sharks","Galeomorphs","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus_limbatus","Carcharhinus limbatus",160,191,50,0.0087,2.96,"Shelf","Pelagic",1,30,15.5,29,-34.83715455,45.79730606,80.63446062,20813000,6.5,10,0.21,"live-bearing","matrotroph","matrotrophic_lb","Placental",2,5,4.6,16.20277502,"NT"
